month,race_id,date,venue_slug,race_no,b1,b2,b1_line_pos,b2_line_pos,b1_score,b2_score,pair_score_sum,pair_score_percentile,actual_hit,odds,market_p,odds_source_url,snapshot_kind
2025_05,2120250520010003,2025-05-20,yahiko,3,1,6,1,2,82.06,79.51,161.57,0.9047619047619048,0,336.1,0.0021840942994059464,https://keirin.kdreams.jp/yahiko/racedetail/2120250520010003/?pageType=result,confirmed_final
2025_05,2120250520010003,2025-05-20,yahiko,3,2,3,1,2,83.77,86.92,170.69,0.14285714285714285,0,115.1,0.006377707159255765,https://keirin.kdreams.jp/yahiko/racedetail/2120250520010003/?pageType=result,confirmed_final
2025_05,2120250520010003,2025-05-20,yahiko,3,2,5,1,2,83.77,80.69,164.45999999999998,0.6666666666666666,0,271.1,0.0027077613206578327,https://keirin.kdreams.jp/yahiko/racedetail/2120250520010003/?pageType=result,confirmed_final
2025_05,2120250520010003,2025-05-20,yahiko,3,5,3,2,2,80.69,86.92,167.61,0.47619047619047616,0,240.1,0.0030573681550618015,https://keirin.kdreams.jp/yahiko/racedetail/2120250520010003/?pageType=result,confirmed_final
2025_05,2120250520010003,2025-05-20,yahiko,3,5,6,2,2,80.69,79.51,160.2,1.0,0,764.0,0.0009608299660082965,https://keirin.kdreams.jp/yahiko/racedetail/2120250520010003/?pageType=result,confirmed_final
2025_05,2120250520010003,2025-05-20,yahiko,3,7,5,1,2,88.54,80.69,169.23000000000002,0.2857142857142857,0,27.3,0.026889160953492253,https://keirin.kdreams.jp/yahiko/racedetail/2120250520010003/?pageType=result,confirmed_final
2025_05,2120250520010003,2025-05-20,yahiko,3,7,6,1,2,88.54,79.51,168.05,0.42857142857142855,0,66.1,0.011105508230413595,https://keirin.kdreams.jp/yahiko/racedetail/2120250520010003/?pageType=result,confirmed_final
2025_05,2120250520020001,2025-05-20,yahiko,1,1,3,2,2,81.0,83.77,164.76999999999998,0.09523809523809523,0,22.2,0.03363930848803769,https://keirin.kdreams.jp/yahiko/racedetail/2120250520020001/?pageType=result,confirmed_final
2025_05,2120250520020001,2025-05-20,yahiko,1,1,4,2,2,81.0,80.0,161.0,0.5238095238095238,0,64.6,0.011560257715703357,https://keirin.kdreams.jp/yahiko/racedetail/2120250520020001/?pageType=result,confirmed_final
2025_05,2120250520020001,2025-05-20,yahiko,1,2,1,1,2,81.16,81.0,162.16,0.2857142857142857,0,25.1,0.029752695156750466,https://keirin.kdreams.jp/yahiko/racedetail/2120250520020001/?pageType=result,confirmed_final
2025_05,2120250520020001,2025-05-20,yahiko,1,2,3,1,2,81.16,83.77,164.93,0.047619047619047616,0,15.7,0.04756641072830807,https://keirin.kdreams.jp/yahiko/racedetail/2120250520020001/?pageType=result,confirmed_final
2025_05,2120250520020001,2025-05-20,yahiko,1,3,1,2,2,83.77,81.0,164.76999999999998,0.09523809523809523,0,20.5,0.03642890967972862,https://keirin.kdreams.jp/yahiko/racedetail/2120250520020001/?pageType=result,confirmed_final
2025_05,2120250520020001,2025-05-20,yahiko,1,3,4,2,2,83.77,80.0,163.76999999999998,0.19047619047619047,0,67.7,0.011030910612030084,https://keirin.kdreams.jp/yahiko/racedetail/2120250520020001/?pageType=result,confirmed_final
2025_05,2120250520030004,2025-05-20,yahiko,4,1,2,1,2,83.77,91.5,175.26999999999998,0.14285714285714285,0,57.2,0.013023034121384053,https://keirin.kdreams.jp/yahiko/racedetail/2120250520030004/?pageType=result,confirmed_final
2025_05,2120250520030004,2025-05-20,yahiko,4,1,5,1,2,83.77,81.2,164.97,0.8095238095238095,0,306.5,0.0024303998425551972,https://keirin.kdreams.jp/yahiko/racedetail/2120250520030004/?pageType=result,confirmed_final
2025_05,2120250520030004,2025-05-20,yahiko,4,3,2,1,2,86.0,91.5,177.5,0.09523809523809523,0,21.7,0.03432799777618285,https://keirin.kdreams.jp/yahiko/racedetail/2120250520030004/?pageType=result,confirmed_final
2025_05,2120250520030004,2025-05-20,yahiko,4,3,7,1,2,86.0,88.33,174.32999999999998,0.19047619047619047,0,46.9,0.01588310344868162,https://keirin.kdreams.jp/yahiko/racedetail/2120250520030004/?pageType=result,confirmed_final
2025_05,2120250520030004,2025-05-20,yahiko,4,4,2,3,2,82.06,91.5,173.56,0.23809523809523808,1,3.8,0.1960309346692547,https://keirin.kdreams.jp/yahiko/racedetail/2120250520030004/?pageType=result,confirmed_final
2025_05,2120250520030004,2025-05-20,yahiko,4,4,5,3,2,82.06,81.2,163.26,0.9047619047619048,0,91.3,0.008159009329059889,https://keirin.kdreams.jp/yahiko/racedetail/2120250520030004/?pageType=result,confirmed_final
2025_05,2120250520030004,2025-05-20,yahiko,4,6,5,1,2,80.69,81.2,161.89,1.0,0,336.4,0.0022143803559547203,https://keirin.kdreams.jp/yahiko/racedetail/2120250520030004/?pageType=result,confirmed_final
2025_05,2120250520030004,2025-05-20,yahiko,4,6,7,1,2,80.69,88.33,169.01999999999998,0.5714285714285714,0,275.8,0.0027009338351818993,https://keirin.kdreams.jp/yahiko/racedetail/2120250520030004/?pageType=result,confirmed_final
2025_05,2120250520030004,2025-05-20,yahiko,4,7,2,2,2,88.33,91.5,179.82999999999998,0.047619047619047616,0,14.5,0.05137362425814951,https://keirin.kdreams.jp/yahiko/racedetail/2120250520030004/?pageType=result,confirmed_final
2025_05,2120250520030004,2025-05-20,yahiko,4,7,5,2,2,88.33,81.2,169.53,0.5238095238095238,0,199.8,0.00372831607479063,https://keirin.kdreams.jp/yahiko/racedetail/2120250520030004/?pageType=result,confirmed_final
2025_05,4420250520010004,2025-05-20,ogaki,4,4,3,1,2,85.14,86.62,171.76,0.2857142857142857,0,187.3,0.00399442000292749,https://keirin.kdreams.jp/ogaki/racedetail/4420250520010004/?pageType=result,confirmed_final
2025_05,4420250520010004,2025-05-20,ogaki,4,4,7,1,2,85.14,81.72,166.86,0.5714285714285714,0,264.1,0.00283284690097811,https://keirin.kdreams.jp/ogaki/racedetail/4420250520010004/?pageType=result,confirmed_final
2025_05,4720250520010006,2025-05-20,matsusaka,6,5,3,2,2,82.83,86.71,169.54,0.5238095238095238,0,84.4,0.00877989774271919,https://keirin.kdreams.jp/matsusaka/racedetail/4720250520010006/?pageType=result,confirmed_final
2025_05,4720250520010006,2025-05-20,matsusaka,6,6,3,3,2,80.78,86.71,167.49,0.6666666666666666,0,583.8,0.0012693103279984579,https://keirin.kdreams.jp/matsusaka/racedetail/4720250520010006/?pageType=result,confirmed_final
2025_05,3720250523020006,2025-05-23,ito,6,1,2,1,2,94.3,90.0,184.3,0.19047619047619047,0,39.6,0.018877307016035717,https://keirin.kdreams.jp/ito/racedetail/3720250523020006/?pageType=result,confirmed_final
2025_05,3720250523020006,2025-05-23,ito,6,2,5,2,2,90.0,89.33,179.32999999999998,0.8095238095238095,0,92.6,0.008072800840550913,https://keirin.kdreams.jp/ito/racedetail/3720250523020006/?pageType=result,confirmed_final
2025_05,4820250523020004,2025-05-23,yokkaichi,4,7,3,2,2,90.5,91.66,182.16,0.2857142857142857,0,364.6,0.002003009690272904,https://keirin.kdreams.jp/yokkaichi/racedetail/4820250523020004/?pageType=result,confirmed_final
2025_05,5320250523010001,2025-05-23,nara,1,4,2,1,2,85.88,87.44,173.32,0.047619047619047616,1,6.9,0.10784681928815427,https://keirin.kdreams.jp/nara/racedetail/5320250523010001/?pageType=result,confirmed_final
2025_05,5320250523010001,2025-05-23,nara,1,7,1,1,2,83.07,83.41,166.48,0.47619047619047616,0,65.4,0.011378334145080495,https://keirin.kdreams.jp/nara/racedetail/5320250523010001/?pageType=result,confirmed_final
2025_05,6120250523020005,2025-05-23,tamano,5,2,6,2,2,91.76,87.85,179.61,0.5714285714285714,0,102.8,0.007279721623687148,https://keirin.kdreams.jp/tamano/racedetail/6120250523020005/?pageType=result,confirmed_final
2025_05,6120250523020005,2025-05-23,tamano,5,2,7,2,2,91.76,84.5,176.26,0.8095238095238095,0,73.6,0.010167872050476073,https://keirin.kdreams.jp/tamano/racedetail/6120250523020005/?pageType=result,confirmed_final
2025_05,6120250523020005,2025-05-23,tamano,5,4,2,1,2,90.86,91.76,182.62,0.2857142857142857,0,26.6,0.028133661011843565,https://keirin.kdreams.jp/tamano/racedetail/6120250523020005/?pageType=result,confirmed_final
2025_05,6120250523020005,2025-05-23,tamano,5,4,7,1,2,90.86,84.5,175.36,0.9047619047619048,0,134.1,0.0055805770538034215,https://keirin.kdreams.jp/tamano/racedetail/6120250523020005/?pageType=result,confirmed_final
2025_05,2720250524020002,2025-05-24,keiokaku,2,2,1,1,2,85.23,84.2,169.43,0.2857142857142857,0,19.6,0.038121174334036334,https://keirin.kdreams.jp/keiokaku/racedetail/2720250524020002/?pageType=result,confirmed_final
2025_05,2720250524020002,2025-05-24,keiokaku,2,6,4,3,2,80.23,82.66,162.89,0.9523809523809523,1,98.0,0.007624234866807267,https://keirin.kdreams.jp/keiokaku/racedetail/2720250524020002/?pageType=result,confirmed_final
2025_05,1120250526010005,2025-05-26,hakodate,5,3,2,1,2,86.0,87.36,173.36,0.14285714285714285,0,135.6,0.005397578177664222,https://keirin.kdreams.jp/hakodate/racedetail/1120250526010005/?pageType=result,confirmed_final
2025_05,1120250526010005,2025-05-26,hakodate,5,7,2,3,2,76.8,87.36,164.16,0.7619047619047619,0,1003.4,0.0007294315336767676,https://keirin.kdreams.jp/hakodate/racedetail/1120250526010005/?pageType=result,confirmed_final
2025_05,1120250526020006,2025-05-26,hakodate,6,3,1,1,2,84.05,85.51,169.56,0.09523809523809523,0,5.2,0.14349644290105015,https://keirin.kdreams.jp/hakodate/racedetail/1120250526020006/?pageType=result,confirmed_final
2025_05,1120250526020006,2025-05-26,hakodate,6,3,5,1,2,84.05,83.22,167.26999999999998,0.5238095238095238,0,50.7,0.014717583887287198,https://keirin.kdreams.jp/hakodate/racedetail/1120250526020006/?pageType=result,confirmed_final
2025_05,1120250526020006,2025-05-26,hakodate,6,6,1,1,2,82.63,85.51,168.14,0.3333333333333333,0,39.7,0.01879550385605695,https://keirin.kdreams.jp/hakodate/racedetail/1120250526020006/?pageType=result,confirmed_final
2025_05,1120250526020006,2025-05-26,hakodate,6,6,4,1,2,82.63,83.92,166.55,0.8095238095238095,0,66.5,0.011220774482488134,https://keirin.kdreams.jp/hakodate/racedetail/1120250526020006/?pageType=result,confirmed_final
2025_05,1120250526020007,2025-05-26,hakodate,7,3,2,1,2,90.33,90.37,180.7,0.19047619047619047,0,28.8,0.025937508181480384,https://keirin.kdreams.jp/hakodate/racedetail/1120250526020007/?pageType=result,confirmed_final
2025_05,8120250526020008,2025-05-26,kokura,8,1,4,3,2,84.92,83.51,168.43,0.14285714285714285,0,3.5,0.21302877127039832,https://keirin.kdreams.jp/kokura/racedetail/8120250526020008/?pageType=result,confirmed_final
2025_05,8120250526020008,2025-05-26,kokura,8,1,7,3,2,84.92,78.23,163.15,0.5714285714285714,0,61.8,0.012064736236996672,https://keirin.kdreams.jp/kokura/racedetail/8120250526020008/?pageType=result,confirmed_final
2025_05,8120250526020008,2025-05-26,kokura,8,3,6,1,2,80.92,77.5,158.42000000000002,0.9523809523809523,0,161.3,0.004622446989748259,https://keirin.kdreams.jp/kokura/racedetail/8120250526020008/?pageType=result,confirmed_final
2025_05,8120250526020008,2025-05-26,kokura,8,3,7,1,2,80.92,78.23,159.15,0.9047619047619048,0,352.6,0.002114579408526359,https://keirin.kdreams.jp/kokura/racedetail/8120250526020008/?pageType=result,confirmed_final
2025_05,8120250526020009,2025-05-26,kokura,9,6,2,1,2,80.48,93.05,173.53,0.7619047619047619,0,103.2,0.007199622076224869,https://keirin.kdreams.jp/kokura/racedetail/8120250526020009/?pageType=result,confirmed_final
2025_05,8120250526020009,2025-05-26,kokura,9,6,3,1,2,80.48,87.66,168.14,0.9523809523809523,0,572.0,0.0012989527941720392,https://keirin.kdreams.jp/kokura/racedetail/8120250526020009/?pageType=result,confirmed_final
2025_05,8120250526020009,2025-05-26,kokura,9,7,1,3,2,90.72,89.08,179.8,0.3333333333333333,0,10.4,0.07144240367946215,https://keirin.kdreams.jp/kokura/racedetail/8120250526020009/?pageType=result,confirmed_final
2025_05,8120250526020009,2025-05-26,kokura,9,7,3,3,2,90.72,87.66,178.38,0.38095238095238093,0,58.4,0.012722619833328877,https://keirin.kdreams.jp/kokura/racedetail/8120250526020009/?pageType=result,confirmed_final
2025_05,8720250526020006,2025-05-26,kumamoto,6,3,5,2,2,84.6,83.12,167.72,0.5238095238095238,0,62.3,0.011979280608342455,https://keirin.kdreams.jp/kumamoto/racedetail/8720250526020006/?pageType=result,confirmed_final
2025_05,8720250526020006,2025-05-26,kumamoto,6,5,3,2,2,83.12,84.6,167.72,0.5238095238095238,0,52.4,0.014242541639307917,https://keirin.kdreams.jp/kumamoto/racedetail/8720250526020006/?pageType=result,confirmed_final
2025_05,3720250527010003,2025-05-27,ito,3,5,1,1,2,84.58,83.55,168.13,0.5714285714285714,0,110.6,0.006626960565712949,https://keirin.kdreams.jp/ito/racedetail/3720250527010003/?pageType=result,confirmed_final
2025_05,3720250527010003,2025-05-27,ito,3,5,2,1,2,84.58,88.95,173.53,0.14285714285714285,0,49.8,0.014717707601764099,https://keirin.kdreams.jp/ito/racedetail/3720250527010003/?pageType=result,confirmed_final
2025_05,3720250527030002,2025-05-27,ito,2,2,1,2,2,82.42,85.56,167.98000000000002,0.09523809523809523,0,10.4,0.07178841446980576,https://keirin.kdreams.jp/ito/racedetail/3720250527030002/?pageType=result,confirmed_final
2025_05,3720250527030002,2025-05-27,ito,2,2,6,2,2,82.42,78.38,160.8,0.7142857142857143,0,158.5,0.004710407006220693,https://keirin.kdreams.jp/ito/racedetail/3720250527030002/?pageType=result,confirmed_final
2025_05,3720250527030002,2025-05-27,ito,2,3,1,1,2,78.81,85.56,164.37,0.2857142857142857,0,84.6,0.008825053315437117,https://keirin.kdreams.jp/ito/racedetail/3720250527030002/?pageType=result,confirmed_final
2025_05,3720250527030002,2025-05-27,ito,2,3,2,1,2,78.81,82.42,161.23000000000002,0.6666666666666666,0,109.0,0.006849536793449357,https://keirin.kdreams.jp/ito/racedetail/3720250527030002/?pageType=result,confirmed_final
2025_05,3720250527030002,2025-05-27,ito,2,5,1,1,2,84.09,85.56,169.65,0.047619047619047616,1,4.5,0.16591100233021774,https://keirin.kdreams.jp/ito/racedetail/3720250527030002/?pageType=result,confirmed_final
2025_05,3720250527030002,2025-05-27,ito,2,5,6,1,2,84.09,78.38,162.47,0.5714285714285714,0,153.0,0.004879735362653464,https://keirin.kdreams.jp/ito/racedetail/3720250527030002/?pageType=result,confirmed_final
2025_05,3720250527030002,2025-05-27,ito,2,7,2,3,2,80.13,82.42,162.55,0.5238095238095238,0,19.4,0.038484510849792784,https://keirin.kdreams.jp/ito/racedetail/3720250527030002/?pageType=result,confirmed_final
2025_05,3720250527030002,2025-05-27,ito,2,7,6,3,2,80.13,78.38,158.51,0.8571428571428571,0,82.2,0.009082719105668855,https://keirin.kdreams.jp/ito/racedetail/3720250527030002/?pageType=result,confirmed_final
2025_05,5120250527010002,2025-05-27,fukui,2,3,1,2,2,86.13,87.88,174.01,0.047619047619047616,0,10.7,0.06921519330211015,https://keirin.kdreams.jp/fukui/racedetail/5120250527010002/?pageType=result,confirmed_final
2025_05,5120250527010002,2025-05-27,fukui,2,3,4,2,2,86.13,83.92,170.05,0.38095238095238093,0,12.5,0.05924820546660629,https://keirin.kdreams.jp/fukui/racedetail/5120250527010002/?pageType=result,confirmed_final
2025_05,5120250527010002,2025-05-27,fukui,2,5,3,1,2,83.87,86.13,170.0,0.42857142857142855,0,89.3,0.008293421817834027,https://keirin.kdreams.jp/fukui/racedetail/5120250527010002/?pageType=result,confirmed_final
2025_05,5120250527010002,2025-05-27,fukui,2,5,4,1,2,83.87,83.92,167.79000000000002,0.6666666666666666,0,169.3,0.004374498336282212,https://keirin.kdreams.jp/fukui/racedetail/5120250527010002/?pageType=result,confirmed_final
2025_05,5120250527010002,2025-05-27,fukui,2,6,1,1,2,82.19,87.88,170.07,0.3333333333333333,0,146.5,0.005055307633669478,https://keirin.kdreams.jp/fukui/racedetail/5120250527010002/?pageType=result,confirmed_final
2025_05,5120250527010002,2025-05-27,fukui,2,6,3,1,2,82.19,86.13,168.32,0.5714285714285714,0,96.6,0.00766669325396044,https://keirin.kdreams.jp/fukui/racedetail/5120250527010002/?pageType=result,confirmed_final
2025_05,5120250527010002,2025-05-27,fukui,2,7,1,1,2,84.44,87.88,172.32,0.09523809523809523,0,38.3,0.01933688167970179,https://keirin.kdreams.jp/fukui/racedetail/5120250527010002/?pageType=result,confirmed_final
2025_05,5120250527010002,2025-05-27,fukui,2,7,4,1,2,84.44,83.92,168.36,0.5238095238095238,0,49.9,0.014841734836324219,https://keirin.kdreams.jp/fukui/racedetail/5120250527010002/?pageType=result,confirmed_final
2025_05,5120250527010005,2025-05-27,fukui,5,5,3,1,2,81.5,83.59,165.09,0.7142857142857143,0,310.1,0.002353024288462849,https://keirin.kdreams.jp/fukui/racedetail/5120250527010005/?pageType=result,confirmed_final
2025_05,5120250527010005,2025-05-27,fukui,5,5,7,1,2,81.5,88.36,169.86,0.47619047619047616,0,109.4,0.006669769943805571,https://keirin.kdreams.jp/fukui/racedetail/5120250527010005/?pageType=result,confirmed_final
2025_05,5120250527020003,2025-05-27,fukui,3,3,7,4,2,83.44,83.92,167.36,0.09523809523809523,0,3.5,0.21288838581855857,https://keirin.kdreams.jp/fukui/racedetail/5120250527020003/?pageType=result,confirmed_final
2025_05,5120250527020003,2025-05-27,fukui,3,4,7,2,2,82.19,83.92,166.11,0.19047619047619047,0,43.6,0.017089663999196213,https://keirin.kdreams.jp/fukui/racedetail/5120250527020003/?pageType=result,confirmed_final
2025_05,3420250529030003,2025-05-29,kawasaki,3,6,2,3,2,81.0,85.66,166.66,0.42857142857142855,0,217.4,0.003439916852309164,https://keirin.kdreams.jp/kawasaki/racedetail/3420250529030003/?pageType=result,confirmed_final
2025_05,3420250529030005,2025-05-29,kawasaki,5,2,1,2,2,88.0,88.55,176.55,0.047619047619047616,0,16.3,0.045750770122806324,https://keirin.kdreams.jp/kawasaki/racedetail/3420250529030005/?pageType=result,confirmed_final
2025_05,3420250529030005,2025-05-29,kawasaki,5,2,3,2,2,88.0,87.17,175.17000000000002,0.19047619047619047,0,4.5,0.16571945622260958,https://keirin.kdreams.jp/kawasaki/racedetail/3420250529030005/?pageType=result,confirmed_final
2025_05,3420250529030005,2025-05-29,kawasaki,5,3,1,2,2,87.17,88.55,175.72,0.09523809523809523,0,21.4,0.03484754920568894,https://keirin.kdreams.jp/kawasaki/racedetail/3420250529030005/?pageType=result,confirmed_final
2025_05,3420250529030005,2025-05-29,kawasaki,5,3,2,2,2,87.17,88.0,175.17000000000002,0.19047619047619047,0,8.4,0.08877828011925513,https://keirin.kdreams.jp/kawasaki/racedetail/3420250529030005/?pageType=result,confirmed_final
2025_05,3420250529030005,2025-05-29,kawasaki,5,7,2,1,2,82.91,88.0,170.91,0.7619047619047619,0,147.7,0.0050490017129434205,https://keirin.kdreams.jp/kawasaki/racedetail/3420250529030005/?pageType=result,confirmed_final
2025_05,3420250529030005,2025-05-29,kawasaki,5,7,3,1,2,82.91,87.17,170.07999999999998,0.8571428571428571,0,108.0,0.006904977342608733,https://keirin.kdreams.jp/kawasaki/racedetail/3420250529030005/?pageType=result,confirmed_final
2025_05,6120250529020005,2025-05-29,tamano,5,6,3,3,2,80.64,83.6,164.24,0.7142857142857143,0,121.1,0.006129601151475381,https://keirin.kdreams.jp/tamano/racedetail/6120250529020005/?pageType=result,confirmed_final
2025_05,6120250529020005,2025-05-29,tamano,5,7,3,4,2,80.45,83.6,164.05,0.7619047619047619,0,237.2,0.0031294042978232232,https://keirin.kdreams.jp/tamano/racedetail/6120250529020005/?pageType=result,confirmed_final
2025_05,6120250529020007,2025-05-29,tamano,7,2,3,1,2,91.25,88.77,180.01999999999998,0.3333333333333333,0,11.5,0.0645266698317935,https://keirin.kdreams.jp/tamano/racedetail/6120250529020007/?pageType=result,confirmed_final
2025_05,6120250529020007,2025-05-29,tamano,7,3,4,2,2,88.77,88.66,177.43,0.5238095238095238,0,94.7,0.007835868036595833,https://keirin.kdreams.jp/tamano/racedetail/6120250529020007/?pageType=result,confirmed_final
2025_05,4420250530010009,2025-05-30,ogaki,9,1,3,1,2,82.14,83.84,165.98000000000002,0.7142857142857143,0,152.5,0.004797604768184746,https://keirin.kdreams.jp/ogaki/racedetail/4420250530010009/?pageType=result,confirmed_final
2025_05,4420250530010009,2025-05-30,ogaki,9,1,7,1,2,82.14,87.28,169.42000000000002,0.42857142857142855,0,39.9,0.018336709953588316,https://keirin.kdreams.jp/ogaki/racedetail/4420250530010009/?pageType=result,confirmed_final
2025_05,4420250530010009,2025-05-30,ogaki,9,6,4,3,2,78.68,84.5,163.18,0.8571428571428571,0,721.9,0.0010134848693006979,https://keirin.kdreams.jp/ogaki/racedetail/4420250530010009/?pageType=result,confirmed_final
2025_05,4420250530010009,2025-05-30,ogaki,9,6,7,3,2,78.68,87.28,165.96,0.7619047619047619,0,676.8,0.0010810205779376093,https://keirin.kdreams.jp/ogaki/racedetail/4420250530010009/?pageType=result,confirmed_final
2025_06,3120250601020002,2025-06-01,matsudo,2,3,1,2,2,83.74,86.2,169.94,0.09523809523809523,0,38.6,0.019147154482511548,https://keirin.kdreams.jp/matsudo/racedetail/3120250601020002/?pageType=result,confirmed_final
2025_06,3120250601020002,2025-06-01,matsudo,2,3,6,2,2,83.74,78.5,162.24,0.6666666666666666,0,131.5,0.00562038146787031,https://keirin.kdreams.jp/matsudo/racedetail/3120250601020002/?pageType=result,confirmed_final
2025_06,3120250601020004,2025-06-01,matsudo,4,6,2,1,2,81.52,86.19,167.70999999999998,0.5714285714285714,0,109.9,0.006752577663689502,https://keirin.kdreams.jp/matsudo/racedetail/3120250601020004/?pageType=result,confirmed_final
2025_06,3120250601020004,2025-06-01,matsudo,4,6,5,1,2,81.52,84.04,165.56,0.8571428571428571,0,198.7,0.0037348177415172435,https://keirin.kdreams.jp/matsudo/racedetail/3120250601020004/?pageType=result,confirmed_final
2025_06,1120250602010003,2025-06-02,hakodate,3,3,2,1,2,84.85,89.64,174.49,0.2857142857142857,0,132.8,0.005560406381883376,https://keirin.kdreams.jp/hakodate/racedetail/1120250602010003/?pageType=result,confirmed_final
2025_06,1120250602010004,2025-06-02,hakodate,4,5,6,2,2,89.09,80.09,169.18,0.5714285714285714,0,247.7,0.002900945854007643,https://keirin.kdreams.jp/hakodate/racedetail/1120250602010004/?pageType=result,confirmed_final
2025_06,1120250602010004,2025-06-02,hakodate,4,6,5,2,2,80.09,89.09,169.18,0.5714285714285714,0,480.8,0.0014945180699619243,https://keirin.kdreams.jp/hakodate/racedetail/1120250602010004/?pageType=result,confirmed_final
2025_06,1120250602020001,2025-06-02,hakodate,1,1,2,2,2,81.56,84.85,166.41,0.47619047619047616,0,20.1,0.03721696040394981,https://keirin.kdreams.jp/hakodate/racedetail/1120250602020001/?pageType=result,confirmed_final
2025_06,1120250602020001,2025-06-02,hakodate,1,1,5,2,2,81.56,80.76,162.32,0.9047619047619048,0,92.5,0.008087144909398825,https://keirin.kdreams.jp/hakodate/racedetail/1120250602020001/?pageType=result,confirmed_final
2025_06,1120250602020001,2025-06-02,hakodate,1,2,1,2,2,84.85,81.56,166.41,0.47619047619047616,0,21.1,0.035453123417980625,https://keirin.kdreams.jp/hakodate/racedetail/1120250602020001/?pageType=result,confirmed_final
2025_06,1120250602020001,2025-06-02,hakodate,1,2,5,2,2,84.85,80.76,165.61,0.6190476190476191,0,17.9,0.04179111196197717,https://keirin.kdreams.jp/hakodate/racedetail/1120250602020001/?pageType=result,confirmed_final
2025_06,8320250602010010,2025-06-02,kurume,10,4,2,2,2,86.1,85.22,171.32,0.2857142857142857,0,130.7,0.005679332812634076,https://keirin.kdreams.jp/kurume/racedetail/8320250602010010/?pageType=result,confirmed_final
2025_06,8320250602010010,2025-06-02,kurume,10,4,3,2,2,86.1,85.08,171.18,0.3333333333333333,0,157.1,0.004724944612420583,https://keirin.kdreams.jp/kurume/racedetail/8320250602010010/?pageType=result,confirmed_final
2025_06,8320250602010010,2025-06-02,kurume,10,6,3,1,2,78.2,85.08,163.28,0.8571428571428571,0,1477.5,0.000502395125963637,https://keirin.kdreams.jp/kurume/racedetail/8320250602010010/?pageType=result,confirmed_final
2025_06,8320250602010010,2025-06-02,kurume,10,6,4,1,2,78.2,86.1,164.3,0.7619047619047619,0,985.0,0.0007535926889454555,https://keirin.kdreams.jp/kurume/racedetail/8320250602010010/?pageType=result,confirmed_final
2025_06,8320250602020009,2025-06-02,kurume,9,5,2,1,2,90.8,87.48,178.28,0.3333333333333333,0,5.7,0.13096008063691938,https://keirin.kdreams.jp/kurume/racedetail/8320250602020009/?pageType=result,confirmed_final
2025_06,8320250602020009,2025-06-02,kurume,9,6,2,4,2,86.1,87.48,173.57999999999998,0.9523809523809523,0,370.7,0.0020136834627203686,https://keirin.kdreams.jp/kurume/racedetail/8320250602020009/?pageType=result,confirmed_final
2025_06,4620250603020009,2025-06-03,toyama,9,3,5,2,2,86.85,90.1,176.95,0.6190476190476191,0,104.4,0.0071571712423757,https://keirin.kdreams.jp/toyama/racedetail/4620250603020009/?pageType=result,confirmed_final
2025_06,4620250603020009,2025-06-03,toyama,9,3,7,2,2,86.85,89.88,176.73,0.6666666666666666,0,137.5,0.005434244928756531,https://keirin.kdreams.jp/toyama/racedetail/4620250603020009/?pageType=result,confirmed_final
2025_06,3820250605030004,2025-06-05,shizuoka,4,3,1,2,2,87.68,84.73,172.41000000000003,0.5238095238095238,0,68.0,0.010895313720625948,https://keirin.kdreams.jp/shizuoka/racedetail/3820250605030004/?pageType=result,confirmed_final
2025_06,3820250605030004,2025-06-05,shizuoka,4,3,6,2,2,87.68,79.71,167.39,0.8571428571428571,0,47.2,0.01569663841107128,https://keirin.kdreams.jp/shizuoka/racedetail/3820250605030004/?pageType=result,confirmed_final
2025_06,8620250605040009,2025-06-05,beppu,9,1,2,1,2,96.08,95.57,191.64999999999998,0.027777777777777776,0,129.4,0.005778147495778862,https://keirin.kdreams.jp/beppu/racedetail/8620250605040009/?pageType=result,confirmed_final
2025_06,8620250605040009,2025-06-05,beppu,9,1,3,1,2,96.08,95.14,191.22,0.08333333333333333,0,39.6,0.018881118332166283,https://keirin.kdreams.jp/beppu/racedetail/8620250605040009/?pageType=result,confirmed_final
2025_06,8620250605040009,2025-06-05,beppu,9,3,2,2,2,95.14,95.57,190.70999999999998,0.2222222222222222,0,141.2,0.00529527114698148,https://keirin.kdreams.jp/beppu/racedetail/8620250605040009/?pageType=result,confirmed_final
2025_06,8620250605040009,2025-06-05,beppu,9,3,9,2,2,95.14,94.94,190.07999999999998,0.4722222222222222,0,35.8,0.020885259384183934,https://keirin.kdreams.jp/beppu/racedetail/8620250605040009/?pageType=result,confirmed_final
2025_06,4420250606010004,2025-06-06,ogaki,4,3,1,1,2,83.77,82.46,166.23,0.7142857142857143,0,450.2,0.0016209655847797015,https://keirin.kdreams.jp/ogaki/racedetail/4420250606010004/?pageType=result,confirmed_final
2025_06,4420250606010004,2025-06-06,ogaki,4,3,5,1,2,83.77,87.88,171.64999999999998,0.3333333333333333,0,109.5,0.0066644630709390106,https://keirin.kdreams.jp/ogaki/racedetail/4420250606010004/?pageType=result,confirmed_final
2025_06,3420250607010007,2025-06-07,kawasaki,7,3,2,2,2,85.27,90.15,175.42000000000002,0.14285714285714285,0,26.6,0.02796922194392805,https://keirin.kdreams.jp/kawasaki/racedetail/3420250607010007/?pageType=result,confirmed_final
