month,period,race_id,ticket,odds,market_p,actual_hit,return_units,group_score_percentile,trio_mean_delta,unordered_role_set
2024_02,2024_H1,7320240201020002,5-3-6,586.6,0.0012766907404203537,0,0.0,0.8571428571428571,-1.0299999999999916,BANTE+BANTE+BANTE
2024_02,2024_H1,7320240201020002,5-6-3,632.1,0.001184791628429963,0,0.0,0.8571428571428571,-1.0299999999999916,BANTE+BANTE+BANTE
2024_02,2024_H1,7320240201020002,6-3-5,1648.8,0.00045421323891956547,0,0.0,0.8571428571428571,-1.0299999999999916,BANTE+BANTE+BANTE
2024_02,2024_H1,7320240201020002,6-5-3,1129.7,0.0006629253680893861,0,0.0,0.8571428571428571,-1.0299999999999916,BANTE+BANTE+BANTE
2024_02,2024_H1,7320240201020002,3-6-7,2596.0,0.00028848489535076254,0,0.0,0.9428571428571428,-1.966666666666659,BANTE+BANTE+RYO
2024_02,2024_H1,7320240201020002,3-7-6,3297.6,0.00022710661945978274,0,0.0,0.9428571428571428,-1.966666666666659,BANTE+BANTE+RYO
2024_02,2024_H1,7320240201020002,6-3-7,2103.6,0.00035601197391641924,0,0.0,0.9428571428571428,-1.966666666666659,BANTE+BANTE+RYO
2024_02,2024_H1,7320240201020002,6-7-3,1906.4,0.0003928382230017727,0,0.0,0.9428571428571428,-1.966666666666659,BANTE+BANTE+RYO
2024_02,2024_H1,7320240201020002,7-3-6,2392.4,0.0003130357750922001,0,0.0,0.9428571428571428,-1.966666666666659,BANTE+BANTE+RYO
2024_02,2024_H1,7320240201020002,7-6-3,847.3,0.0008838744108705058,0,0.0,0.9428571428571428,-1.966666666666659,BANTE+BANTE+RYO
2024_02,2024_H1,7320240201010005,1-4-6,297.1,0.0002214175961870785,0,0.0,0.5714285714285714,-0.2585714285714384,BANTE+RYO+RYO
2024_02,2024_H1,7320240201010005,1-6-4,490.4,0.00013414185935395809,0,0.0,0.5714285714285714,-0.2585714285714384,BANTE+RYO+RYO
2024_02,2024_H1,7320240201010005,4-1-6,398.5,0.00016507695816105652,0,0.0,0.5714285714285714,-0.2585714285714384,BANTE+RYO+RYO
2024_02,2024_H1,7320240201010005,4-6-1,709.2,9.275686382851245e-05,0,0.0,0.5714285714285714,-0.2585714285714384,BANTE+RYO+RYO
2024_02,2024_H1,7320240201010005,6-1-4,1332.6,4.9364526359883716e-05,0,0.0,0.5714285714285714,-0.2585714285714384,BANTE+RYO+RYO
2024_02,2024_H1,7320240201010005,6-4-1,1413.5,4.653920610341778e-05,0,0.0,0.5714285714285714,-0.2585714285714384,BANTE+RYO+RYO
2024_02,2024_H1,7320240201020005,1-4-6,89.1,0.008387252479986722,0,0.0,0.5142857142857142,-0.17999999999999736,BANTE+RYO+RYO
2024_02,2024_H1,7320240201020005,1-6-4,83.7,0.00892836554321167,0,0.0,0.5142857142857142,-0.17999999999999736,BANTE+RYO+RYO
2024_02,2024_H1,7320240201020005,4-1-6,411.1,0.001817816093327212,0,0.0,0.5142857142857142,-0.17999999999999736,BANTE+RYO+RYO
