month,race_id,variant,policy,target,head_bust,candidate_sets,actual,set_match,eligible_count,picks,pick_odds,ticket_count,bet,hit,stake,pay
2025_05,1120250502010002,OH_HIGH,MKT1,4,0.0,,3-4-2,0.0,0,,,0,0,0,0,0
2025_05,1120250502010002,OH_HIGH,MKT2,4,0.0,,3-4-2,0.0,0,,,0,0,0,0,0
2025_05,1120250502020002,BASE,MKT1,2,1.0,1-3-7,7-6-1,0.0,6,3-7-1,38.50,1,1,0,100,0
2025_05,1120250502020002,BASE,MKT2,2,1.0,1-3-7,7-6-1,0.0,6,3-7-1|7-3-1,38.50|46.30,2,1,0,200,0
2025_05,1120250502020002,OH_HIGH,MKT1,2,1.0,3-4-7,7-6-1,0.0,5,7-3-4,30.70,1,1,0,100,0
2025_05,1120250502020002,OH_HIGH,MKT2,2,1.0,3-4-7,7-6-1,0.0,5,7-3-4|3-4-7,30.70|37.70,2,1,0,200,0
2025_06,3120250601010001,BASE,MKT1,3,0.0,1-2-4,2-1-3,0.0,5,4-1-2,33.30,1,1,0,100,0
2025_06,3120250601010001,BASE,MKT2,3,0.0,1-2-4,2-1-3,0.0,5,4-1-2|4-2-1,33.30|56.30,2,1,0,200,0
2025_06,3120250601010001,OH_HIGH,MKT1,3,0.0,1-2-4,2-1-3,0.0,5,4-1-2,33.30,1,1,0,100,0
2025_06,3120250601010001,OH_HIGH,MKT2,3,0.0,1-2-4,2-1-3,0.0,5,4-1-2|4-2-1,33.30|56.30,2,1,0,200,0
2025_06,3120250601020001,BASE,MKT1,3,0.0,1-2-5,1-3-5,0.0,6,2-1-5,38.40,1,1,0,100,0
2025_06,3120250601020001,BASE,MKT2,3,0.0,1-2-5,1-3-5,0.0,6,2-1-5|1-2-5,38.40|67.00,2,1,0,200,0
2025_06,3120250601020001,OH_HIGH,MKT1,3,0.0,1-2-4|1-2-5,1-3-5,0.0,9,2-1-5,38.40,1,1,0,100,0
2025_06,3120250601020001,OH_HIGH,MKT2,3,0.0,1-2-4|1-2-5,1-3-5,0.0,9,2-1-5|4-2-1,38.40|50.20,2,1,0,200,0
2025_06,3120250601010002,BASE,MKT1,2,0.0,1-3-4,1-5-2,0.0,6,4-3-1,36.80,1,1,0,100,0
2025_06,3120250601010002,BASE,MKT2,2,0.0,1-3-4,1-5-2,0.0,6,4-3-1|3-4-1,36.80|41.60,2,1,0,200,0
2025_06,3120250601010002,OH_HIGH,MKT1,2,0.0,1-3-4,1-5-2,0.0,6,4-3-1,36.80,1,1,0,100,0
2025_06,3120250601010002,OH_HIGH,MKT2,2,0.0,1-3-4,1-5-2,0.0,6,4-3-1|3-4-1,36.80|41.60,2,1,0,200,0
2025_06,3120250601020002,BASE,MKT1,2,0.0,1-3-5,1-2-6,0.0,6,1-3-5,240.70,1,1,0,100,0
2025_06,3120250601020002,BASE,MKT2,2,0.0,1-3-5,1-2-6,0.0,6,1-3-5|3-1-5,240.70|386.40,2,1,0,200,0
2025_06,3120250601020002,OH_HIGH,MKT1,2,0.0,,1-2-6,0.0,0,,,0,0,0,0,0
2025_06,3120250601020002,OH_HIGH,MKT2,2,0.0,,1-2-6,0.0,0,,,0,0,0,0,0
2025_06,3120250601030002,BASE,MKT1,2,0.0,1-3-5,1-4-2,0.0,6,1-3-5,97.60,1,1,0,100,0
2025_06,3120250601030002,BASE,MKT2,2,0.0,1-3-5,1-4-2,0.0,6,1-3-5|1-5-3,97.60|150.60,2,1,0,200,0
2025_06,3120250601030002,OH_HIGH,MKT1,2,0.0,1-4-5,1-4-2,0.0,3,4-5-1,53.80,1,1,0,100,0
2025_06,3120250601030002,OH_HIGH,MKT2,2,0.0,1-4-5,1-4-2,0.0,3,4-5-1|5-4-1,53.80|102.70,2,1,0,200,0
2025_06,3120250601010003,BASE,MKT1,1,0.0,2-3-5,1-2-5,0.0,6,3-2-5,223.80,1,1,0,100,0
2025_06,3120250601010003,BASE,MKT2,1,0.0,2-3-5,1-2-5,0.0,6,3-2-5|2-5-3,223.80|254.60,2,1,0,200,0
2025_06,3120250601010003,OH_HIGH,MKT1,1,0.0,2-4-5,1-2-5,0.0,6,4-2-5,345.10,1,1,0,100,0
2025_06,3120250601010003,OH_HIGH,MKT2,1,0.0,2-4-5,1-2-5,0.0,6,4-2-5|2-5-4,345.10|431.50,2,1,0,200,0
2025_06,3120250601010004,BASE,MKT1,1,0.0,2-3-5,3-6-1,0.0,6,3-2-5,223.40,1,1,0,100,0
2025_06,3120250601010004,BASE,MKT2,1,0.0,2-3-5,3-6-1,0.0,6,3-2-5|2-3-5,223.40|253.40,2,1,0,200,0
2025_06,3120250601010004,OH_HIGH,MKT1,1,0.0,2-3-4,3-6-1,0.0,6,2-3-4,329.60,1,1,0,100,0
2025_06,3120250601010004,OH_HIGH,MKT2,1,0.0,2-3-4,3-6-1,0.0,6,2-3-4|3-2-4,329.60|344.60,2,1,0,200,0
2025_06,3120250601030004,BASE,MKT1,1,1.0,2-3-5,6-4-3,0.0,6,2-5-3,86.50,1,1,0,100,0
2025_06,3120250601030004,BASE,MKT2,1,1.0,2-3-5,6-4-3,0.0,6,2-5-3|5-2-3,86.50|115.70,2,1,0,200,0
2025_06,3120250601030004,OH_HIGH,MKT1,1,1.0,2-4-6,6-4-3,0.0,6,6-4-2,442.70,1,1,0,100,0
2025_06,3120250601030004,OH_HIGH,MKT2,1,1.0,2-4-6,6-4-3,0.0,6,6-4-2|6-2-4,442.70|451.50,2,1,0,200,0
2025_06,3120250601010005,BASE,MKT1,1,0.0,2-3-4,1-7-2,0.0,6,2-3-4,145.20,1,1,0,100,0
2025_06,3120250601010005,BASE,MKT2,1,0.0,2-3-4,1-7-2,0.0,6,2-3-4|3-2-4,145.20|211.50,2,1,0,200,0
2025_06,3120250601010005,OH_HIGH,MKT1,1,0.0,2-3-4,1-7-2,0.0,6,2-3-4,145.20,1,1,0,100,0
2025_06,3120250601010005,OH_HIGH,MKT2,1,0.0,2-3-4,1-7-2,0.0,6,2-3-4|3-2-4,145.20|211.50,2,1,0,200,0
2025_06,3120250601020005,BASE,MKT1,1,0.0,,3-1-7,0.0,0,,,0,0,0,0,0
2025_06,3120250601020005,BASE,MKT2,1,0.0,,3-1-7,0.0,0,,,0,0,0,0,0
2025_06,3120250601020005,OH_HIGH,MKT1,1,0.0,2-3-6|2-3-7,3-1-7,0.0,12,2-3-6,138.90,1,1,0,100,0
2025_06,3120250601020005,OH_HIGH,MKT2,1,0.0,2-3-6|2-3-7,3-1-7,0.0,12,2-3-6|2-3-7,138.90|189.30,2,1,0,200,0
2025_06,3120250601030005,BASE,MKT1,1,1.0,3-4-5,5-3-2,0.0,6,3-5-4,212.50,1,1,0,100,0
2025_06,3120250601030005,BASE,MKT2,1,1.0,3-4-5,5-3-2,0.0,6,3-5-4|5-3-4,212.50|223.80,2,1,0,200,0
2025_06,3120250601030005,OH_HIGH,MKT1,1,1.0,2-3-4|2-3-5,5-3-2,1.0,10,2-3-4,41.80,1,1,0,100,0
2025_06,3120250601030005,OH_HIGH,MKT2,1,1.0,2-3-4|2-3-5,5-3-2,1.0,10,2-3-4|3-2-4,41.80|47.80,2,1,0,200,0
2025_06,3120250601020006,BASE,MKT1,1,0.0,2-3-5,5-1-2,0.0,6,3-2-5,219.10,1,1,0,100,0
2025_06,3120250601020006,BASE,MKT2,1,0.0,2-3-5,5-1-2,0.0,6,3-2-5|2-3-5,219.10|221.00,2,1,0,200,0
2025_06,3120250601020006,OH_HIGH,MKT1,1,0.0,2-4-5,5-1-2,0.0,6,4-5-2,39.60,1,1,0,100,0
2025_06,3120250601020006,OH_HIGH,MKT2,1,0.0,2-4-5,5-1-2,0.0,6,4-5-2|5-4-2,39.60|52.20,2,1,0,200,0
2025_06,3120250601030006,BASE,MKT1,4,0.0,1-2-3,3-1-4,0.0,4,1-2-3,47.10,1,1,0,100,0
2025_06,3120250601030006,BASE,MKT2,4,0.0,1-2-3,3-1-4,0.0,4,1-2-3|3-2-1,47.10|71.60,2,1,0,200,0
2025_06,3120250601030006,OH_HIGH,MKT1,4,0.0,1-2-3,3-1-4,0.0,4,1-2-3,47.10,1,1,0,100,0
2025_06,3120250601030006,OH_HIGH,MKT2,4,0.0,1-2-3,3-1-4,0.0,4,1-2-3|3-2-1,47.10|71.60,2,1,0,200,0
2025_06,3120250601020007,BASE,MKT1,7,1.0,1-2-4,1-2-5,0.0,6,1-2-4,30.40,1,1,0,100,0
2025_06,3120250601020007,BASE,MKT2,7,1.0,1-2-4,1-2-5,0.0,6,1-2-4|2-1-4,30.40|35.60,2,1,0,200,0
2025_06,3120250601020007,OH_HIGH,MKT1,7,1.0,1-2-4,1-2-5,0.0,6,1-2-4,30.40,1,1,0,100,0
2025_06,3120250601020007,OH_HIGH,MKT2,7,1.0,1-2-4,1-2-5,0.0,6,1-2-4|2-1-4,30.40|35.60,2,1,0,200,0
2025_06,3120250601030007,BASE,MKT1,7,1.0,1-2-4,1-5-3,0.0,4,1-2-4,61.90,1,1,0,100,0
2025_06,3120250601030007,BASE,MKT2,7,1.0,1-2-4,1-5-3,0.0,4,1-2-4|4-2-1,61.90|94.20,2,1,0,200,0
2025_06,3120250601030007,OH_HIGH,MKT1,7,1.0,1-2-4,1-5-3,0.0,4,1-2-4,61.90,1,1,0,100,0
2025_06,3120250601030007,OH_HIGH,MKT2,7,1.0,1-2-4,1-5-3,0.0,4,1-2-4|4-2-1,61.90|94.20,2,1,0,200,0
2025_06,5120250602010001,BASE,MKT1,1,0.0,2-4-5,4-1-6,0.0,4,2-5-4,69.40,1,1,0,100,0
2025_06,5120250602010001,BASE,MKT2,1,0.0,2-4-5,4-1-6,0.0,4,2-5-4|4-5-2,69.40|74.60,2,1,0,200,0
2025_06,5120250602010001,OH_HIGH,MKT1,1,0.0,2-4-5,4-1-6,0.0,4,2-5-4,69.40,1,1,0,100,0
2025_06,5120250602010001,OH_HIGH,MKT2,1,0.0,2-4-5,4-1-6,0.0,4,2-5-4|4-5-2,69.40|74.60,2,1,0,200,0
2025_06,5120250602020001,BASE,MKT1,1,1.0,4-6-7,4-6-2,0.0,6,7-4-6,251.30,1,1,0,100,0
2025_06,5120250602020001,BASE,MKT2,1,1.0,4-6-7,4-6-2,0.0,6,7-4-6|4-7-6,251.30|251.70,2,1,0,200,0
2025_06,5120250602020001,OH_HIGH,MKT1,1,1.0,4-5-7,4-6-2,0.0,6,4-7-5,221.30,1,1,0,100,0
2025_06,5120250602020001,OH_HIGH,MKT2,1,1.0,4-5-7,4-6-2,0.0,6,4-7-5|5-7-4,221.30|238.90,2,1,0,200,0
2025_06,5120250602030001,BASE,MKT1,5,1.0,2-3-7,3-4-2,0.0,6,3-7-2,40.60,1,1,0,100,0
2025_06,5120250602030001,BASE,MKT2,5,1.0,2-3-7,3-4-2,0.0,6,3-7-2|3-2-7,40.60|66.40,2,1,0,200,0
2025_06,5120250602030001,OH_HIGH,MKT1,5,1.0,2-3-7|1-2-3,3-4-2,0.0,12,3-7-2,40.60,1,1,0,100,0
2025_06,5120250602030001,OH_HIGH,MKT2,5,1.0,2-3-7|1-2-3,3-4-2,0.0,12,3-7-2|3-2-7,40.60|66.40,2,1,0,200,0
2025_06,5120250602010002,BASE,MKT1,7,0.0,1-2-3,2-7-1,0.0,6,1-2-3,152.40,1,1,0,100,0
2025_06,5120250602010002,BASE,MKT2,7,0.0,1-2-3,2-7-1,0.0,6,1-2-3|2-1-3,152.40|223.20,2,1,0,200,0
2025_06,5120250602010002,OH_HIGH,MKT1,7,0.0,,2-7-1,0.0,0,,,0,0,0,0,0
2025_06,5120250602010002,OH_HIGH,MKT2,7,0.0,,2-7-1,0.0,0,,,0,0,0,0,0
2025_06,5120250602020002,BASE,MKT1,7,1.0,,4-5-2,0.0,0,,,0,0,0,0,0
2025_06,5120250602020002,BASE,MKT2,7,1.0,,4-5-2,0.0,0,,,0,0,0,0,0
2025_06,5120250602020002,OH_HIGH,MKT1,7,1.0,,4-5-2,0.0,0,,,0,0,0,0,0
2025_06,5120250602020002,OH_HIGH,MKT2,7,1.0,,4-5-2,0.0,0,,,0,0,0,0,0
2025_06,5120250602030003,BASE,MKT1,3,1.0,2-4-5,1-5-6,0.0,6,2-4-5,33.40,1,1,0,100,0
2025_06,5120250602030003,BASE,MKT2,3,1.0,2-4-5,1-5-6,0.0,6,2-4-5|5-2-4,33.40|35.40,2,1,0,200,0
2025_06,5120250602030003,OH_HIGH,MKT1,3,1.0,,1-5-6,0.0,0,,,0,0,0,0,0
2025_06,5120250602030003,OH_HIGH,MKT2,3,1.0,,1-5-6,0.0,0,,,0,0,0,0,0
2025_06,5120250602020004,BASE,MKT1,7,0.0,1-4-5,7-5-1,0.0,6,5-4-1,68.20,1,1,0,100,0
2025_06,5120250602020004,BASE,MKT2,7,0.0,1-4-5,7-5-1,0.0,6,5-4-1|4-5-1,68.20|95.00,2,1,0,200,0
2025_06,5120250602020004,OH_HIGH,MKT1,7,0.0,1-4-5,7-5-1,0.0,6,5-4-1,68.20,1,1,0,100,0
2025_06,5120250602020004,OH_HIGH,MKT2,7,0.0,1-4-5,7-5-1,0.0,6,5-4-1|4-5-1,68.20|95.00,2,1,0,200,0
2025_06,5120250602030004,BASE,MKT1,7,1.0,1-3-5,4-1-3,0.0,6,1-3-5,78.30,1,1,0,100,0
2025_06,5120250602030004,BASE,MKT2,7,1.0,1-3-5,4-1-3,0.0,6,1-3-5|3-5-1,78.30|81.40,2,1,0,200,0
2025_06,5120250602030004,OH_HIGH,MKT1,7,1.0,1-2-5,4-1-3,0.0,6,1-2-5,278.00,1,1,0,100,0
2025_06,5120250602030004,OH_HIGH,MKT2,7,1.0,1-2-5,4-1-3,0.0,6,1-2-5|1-5-2,278.00|292.80,2,1,0,200,0
2025_06,5120250602030008,BASE,MKT1,3,1.0,,5-1-7,0.0,0,,,0,0,0,0,0
2025_06,5120250602030008,BASE,MKT2,3,1.0,,5-1-7,0.0,0,,,0,0,0,0,0
2025_06,5120250602030008,OH_HIGH,MKT1,3,1.0,2-4-7,5-1-7,0.0,6,7-4-2,198.30,1,1,0,100,0
2025_06,5120250602030008,OH_HIGH,MKT2,3,1.0,2-4-7,5-1-7,0.0,6,7-4-2|7-2-4,198.30|228.80,2,1,0,200,0
2025_06,1120250602010001,BASE,MKT1,7,0.0,1-2-3,7-5-1,0.0,6,3-1-2,378.20,1,1,0,100,0
2025_06,1120250602010001,BASE,MKT2,7,0.0,1-2-3,7-5-1,0.0,6,3-1-2|1-3-2,378.20|631.20,2,1,0,200,0
2025_06,1120250602010001,OH_HIGH,MKT1,7,0.0,1-2-3,7-5-1,0.0,6,3-1-2,378.20,1,1,0,100,0
2025_06,1120250602010001,OH_HIGH,MKT2,7,0.0,1-2-3,7-5-1,0.0,6,3-1-2|1-3-2,378.20|631.20,2,1,0,200,0
2025_06,1120250602020001,BASE,MKT1,7,1.0,1-2-3|1-2-4,1-3-2,1.0,12,2-3-1,35.90,1,1,0,100,0
2025_06,1120250602020001,BASE,MKT2,7,1.0,1-2-3|1-2-4,1-3-2,1.0,12,2-3-1|1-2-3,35.90|49.20,2,1,0,200,0
2025_06,1120250602020001,OH_HIGH,MKT1,7,1.0,,1-3-2,0.0,0,,,0,0,0,0,0
2025_06,1120250602020001,OH_HIGH,MKT2,7,1.0,,1-3-2,0.0,0,,,0,0,0,0,0
2025_06,1120250602030001,BASE,MKT1,6,1.0,2-5-7,1-7-2,0.0,6,5-2-7,34.30,1,1,0,100,0
2025_06,1120250602030001,BASE,MKT2,6,1.0,2-5-7,1-7-2,0.0,6,5-2-7|5-7-2,34.30|42.70,2,1,0,200,0
2025_06,1120250602030001,OH_HIGH,MKT1,6,1.0,2-5-7,1-7-2,0.0,6,5-2-7,34.30,1,1,0,100,0
2025_06,1120250602030001,OH_HIGH,MKT2,6,1.0,2-5-7,1-7-2,0.0,6,5-2-7|5-7-2,34.30|42.70,2,1,0,200,0
2025_06,1120250602020002,BASE,MKT1,4,1.0,,5-1-2,0.0,0,,,0,0,0,0,0
2025_06,1120250602020002,BASE,MKT2,4,1.0,,5-1-2,0.0,0,,,0,0,0,0,0
2025_06,1120250602020002,OH_HIGH,MKT1,4,1.0,1-3-5,5-1-2,0.0,6,1-5-3,205.50,1,1,0,100,0
2025_06,1120250602020002,OH_HIGH,MKT2,4,1.0,1-3-5,5-1-2,0.0,6,1-5-3|1-3-5,205.50|235.50,2,1,0,200,0
2025_06,1120250602030002,BASE,MKT1,3,1.0,1-2-5,2-5-6,0.0,6,2-1-5,35.80,1,1,0,100,0
2025_06,1120250602030002,BASE,MKT2,3,1.0,1-2-5,2-5-6,0.0,6,2-1-5|2-5-1,35.80|42.30,2,1,0,200,0
2025_06,1120250602030002,OH_HIGH,MKT1,3,1.0,,2-5-6,0.0,0,,,0,0,0,0,0
2025_06,1120250602030002,OH_HIGH,MKT2,3,1.0,,2-5-6,0.0,0,,,0,0,0,0,0
2025_06,1120250602010003,BASE,MKT1,7,0.0,1-2-4,6-2-7,0.0,6,2-4-1,173.00,1,1,0,100,0
2025_06,1120250602010003,BASE,MKT2,7,0.0,1-2-4,6-2-7,0.0,6,2-4-1|4-2-1,173.00|218.50,2,1,0,200,0
2025_06,1120250602010003,OH_HIGH,MKT1,7,0.0,,6-2-7,0.0,0,,,0,0,0,0,0
2025_06,1120250602010003,OH_HIGH,MKT2,7,0.0,,6-2-7,0.0,0,,,0,0,0,0,0
2025_06,1120250602020004,BASE,MKT1,4,1.0,,2-7-3,0.0,0,,,0,0,0,0,0
2025_06,1120250602020004,BASE,MKT2,4,1.0,,2-7-3,0.0,0,,,0,0,0,0,0
2025_06,1120250602020004,OH_HIGH,MKT1,4,1.0,1-2-5,2-7-3,0.0,3,1-5-2,55.30,1,1,0,100,0
2025_06,1120250602020004,OH_HIGH,MKT2,4,1.0,1-2-5,2-7-3,0.0,3,1-5-2|5-1-2,55.30|100.00,2,1,0,200,0
2025_06,1120250602030004,BASE,MKT1,4,0.0,1-2-5,3-4-5,0.0,6,2-5-1,42.80,1,1,0,100,0
2025_06,1120250602030004,BASE,MKT2,4,0.0,1-2-5,3-4-5,0.0,6,2-5-1|2-1-5,42.80|68.70,2,1,0,200,0
2025_06,1120250602030004,OH_HIGH,MKT1,4,0.0,1-2-5,3-4-5,0.0,6,2-5-1,42.80,1,1,0,100,0
2025_06,1120250602030004,OH_HIGH,MKT2,4,0.0,1-2-5,3-4-5,0.0,6,2-5-1|2-1-5,42.80|68.70,2,1,0,200,0
2025_06,1120250602010005,BASE,MKT1,4,0.0,1-2-7|2-6-7,1-5-4,0.0,11,7-1-2,31.20,1,1,0,100,0
2025_06,1120250602010005,BASE,MKT2,4,0.0,1-2-7|2-6-7,1-5-4,0.0,11,7-1-2|1-7-2,31.20|65.30,2,1,0,200,0
2025_06,1120250602010005,OH_HIGH,MKT1,4,0.0,,1-5-4,0.0,0,,,0,0,0,0,0
2025_06,1120250602010005,OH_HIGH,MKT2,4,0.0,,1-5-4,0.0,0,,,0,0,0,0,0
2025_06,8320250602010006,BASE,MKT1,3,0.0,2-5-7,7-3-5,0.0,4,2-7-5,32.20,1,1,0,100,0
2025_06,8320250602010006,BASE,MKT2,3,0.0,2-5-7,7-3-5,0.0,4,2-7-5|5-7-2,32.20|38.20,2,1,0,200,0
2025_06,8320250602010006,OH_HIGH,MKT1,3,0.0,2-5-7,7-3-5,0.0,4,2-7-5,32.20,1,1,0,100,0
2025_06,8320250602010006,OH_HIGH,MKT2,3,0.0,2-5-7,7-3-5,0.0,4,2-7-5|5-7-2,32.20|38.20,2,1,0,200,0
2025_06,8320250602030006,BASE,MKT1,5,0.0,,5-3-7,0.0,0,,,0,0,0,0,0
2025_06,8320250602030006,BASE,MKT2,5,0.0,,5-3-7,0.0,0,,,0,0,0,0,0
2025_06,8320250602030006,OH_HIGH,MKT1,5,0.0,1-2-3,5-3-7,0.0,6,3-1-2,145.60,1,1,0,100,0
2025_06,8320250602030006,OH_HIGH,MKT2,5,0.0,1-2-3,5-3-7,0.0,6,3-1-2|1-3-2,145.60|184.50,2,1,0,200,0
2025_06,8320250602020007,BASE,MKT1,5,1.0,1-2-3,1-3-2,1.0,6,3-2-1,31.50,1,1,0,100,0
2025_06,8320250602020007,BASE,MKT2,5,1.0,1-2-3,1-3-2,1.0,6,3-2-1|3-1-2,31.50|40.10,2,1,0,200,0
2025_06,8320250602020007,OH_HIGH,MKT1,5,1.0,1-3-7,1-3-2,0.0,4,3-1-7,57.30,1,1,0,100,0
2025_06,8320250602020007,OH_HIGH,MKT2,5,1.0,1-3-7,1-3-2,0.0,4,3-1-7|7-1-3,57.30|119.70,2,1,0,200,0
2025_06,8320250602030007,BASE,MKT1,5,0.0,1-3-7|1-3-4,1-7-5,0.0,7,1-3-7,30.80,1,1,0,100,0
2025_06,8320250602030007,BASE,MKT2,5,0.0,1-3-7|1-3-4,1-7-5,0.0,7,1-3-7|7-1-3,30.80|31.10,2,1,0,200,0
2025_06,8320250602030007,OH_HIGH,MKT1,5,0.0,1-4-7,1-7-5,0.0,5,7-1-4,35.40,1,1,0,100,0
2025_06,8320250602030007,OH_HIGH,MKT2,5,0.0,1-4-7,1-7-5,0.0,5,7-1-4|1-4-7,35.40|70.30,2,1,0,200,0
2025_06,8320250602020009,BASE,MKT1,5,0.0,,2-7-5,0.0,0,,,0,0,0,0,0
2025_06,8320250602020009,BASE,MKT2,5,0.0,,2-7-5,0.0,0,,,0,0,0,0,0
2025_06,8320250602020009,OH_HIGH,MKT1,5,0.0,1-4-7,2-7-5,0.0,6,4-1-7,43.30,1,1,0,100,0
2025_06,8320250602020009,OH_HIGH,MKT2,5,0.0,1-4-7,2-7-5,0.0,6,4-1-7|1-4-7,43.30|44.70,2,1,0,200,0
2025_06,8320250602030009,BASE,MKT1,5,0.0,,1-5-7,0.0,0,,,0,0,0,0,0
2025_06,8320250602030009,BASE,MKT2,5,0.0,,1-5-7,0.0,0,,,0,0,0,0,0
2025_06,8320250602030009,OH_HIGH,MKT1,5,0.0,1-3-4|1-4-6,1-5-7,0.0,12,1-6-4,261.40,1,1,0,100,0
2025_06,8320250602030009,OH_HIGH,MKT2,5,0.0,1-3-4|1-4-6,1-5-7,0.0,12,1-6-4|1-4-6,261.40|263.00,2,1,0,200,0
2025_06,8320250602020010,BASE,MKT1,1,0.0,2-4-5|3-4-5,1-7-6,0.0,12,4-3-5,170.30,1,1,0,100,0
2025_06,8320250602020010,BASE,MKT2,1,0.0,2-4-5|3-4-5,1-7-6,0.0,12,4-3-5|3-4-5,170.30|233.30,2,1,0,200,0
2025_06,8320250602020010,OH_HIGH,MKT1,1,0.0,4-5-7,1-7-6,0.0,6,7-4-5,624.80,1,1,0,100,0
2025_06,8320250602020010,OH_HIGH,MKT2,1,0.0,4-5-7,1-7-6,0.0,6,7-4-5|4-7-5,624.80|710.30,2,1,0,200,0
2025_06,8320250602010011,BASE,MKT1,4,0.0,1-3-5,1-4-6,0.0,6,1-5-3,361.00,1,1,0,100,0
2025_06,8320250602010011,BASE,MKT2,4,0.0,1-3-5,1-4-6,0.0,6,1-5-3|1-3-5,361.00|397.10,2,1,0,200,0
2025_06,8320250602010011,OH_HIGH,MKT1,4,0.0,1-2-7,1-4-6,0.0,6,2-1-7,237.00,1,1,0,100,0
2025_06,8320250602010011,OH_HIGH,MKT2,4,0.0,1-2-7,1-4-6,0.0,6,2-1-7|1-2-7,237.00|324.10,2,1,0,200,0
2025_06,8320250602020011,BASE,MKT1,7,1.0,1-2-5,2-1-5,1.0,4,5-1-2,41.20,1,1,0,100,0
2025_06,8320250602020011,BASE,MKT2,7,1.0,1-2-5,2-1-5,1.0,4,5-1-2|2-1-5,41.20|54.70,2,1,1,200,5470
2025_06,8320250602020011,OH_HIGH,MKT1,7,1.0,1-2-5,2-1-5,1.0,4,5-1-2,41.20,1,1,0,100,0
2025_06,8320250602020011,OH_HIGH,MKT2,7,1.0,1-2-5,2-1-5,1.0,4,5-1-2|2-1-5,41.20|54.70,2,1,1,200,5470
2025_06,8320250602030011,BASE,MKT1,7,0.0,,7-2-3,0.0,0,,,0,0,0,0,0
2025_06,8320250602030011,BASE,MKT2,7,0.0,,7-2-3,0.0,0,,,0,0,0,0,0
2025_06,8320250602030011,OH_HIGH,MKT1,7,0.0,2-4-5,7-2-3,0.0,4,4-2-5,163.40,1,1,0,100,0
2025_06,8320250602030011,OH_HIGH,MKT2,7,0.0,2-4-5,7-2-3,0.0,4,4-2-5|5-2-4,163.40|165.90,2,1,0,200,0
2025_06,4620250603020007,BASE,MKT1,4,1.0,1-2-5,5-2-1,1.0,5,2-1-5,31.60,1,1,0,100,0
2025_06,4620250603020007,BASE,MKT2,4,1.0,1-2-5,5-2-1,1.0,5,2-1-5|1-5-2,31.60|50.50,2,1,0,200,0
2025_06,4620250603020007,OH_HIGH,MKT1,4,1.0,1-2-3,5-2-1,0.0,6,1-2-3,88.30,1,1,0,100,0
2025_06,4620250603020007,OH_HIGH,MKT2,4,1.0,1-2-3,5-2-1,0.0,6,1-2-3|2-1-3,88.30|95.70,2,1,0,200,0
2025_06,4620250603020008,BASE,MKT1,4,1.0,2-5-7,5-2-7,1.0,4,5-7-2,42.80,1,1,0,100,0
2025_06,4620250603020008,BASE,MKT2,4,1.0,2-5-7,5-2-7,1.0,4,5-7-2|2-7-5,42.80|52.70,2,1,0,200,0
2025_06,4620250603020008,OH_HIGH,MKT1,4,1.0,2-3-5|3-5-7,5-2-7,0.0,10,2-3-5,38.80,1,1,0,100,0
2025_06,4620250603020008,OH_HIGH,MKT2,4,1.0,2-3-5|3-5-7,5-2-7,0.0,10,2-3-5|5-3-2,38.80|40.20,2,1,0,200,0
2025_06,4620250603020009,BASE,MKT1,2,1.0,4-5-7,5-1-7,0.0,6,5-7-4,132.80,1,1,0,100,0
2025_06,4620250603020009,BASE,MKT2,2,1.0,4-5-7,5-1-7,0.0,6,5-7-4|5-4-7,132.80|169.00,2,1,0,200,0
2025_06,4620250603020009,OH_HIGH,MKT1,2,1.0,1-4-7,5-1-7,0.0,6,1-7-4,73.70,1,1,0,100,0
2025_06,4620250603020009,OH_HIGH,MKT2,2,1.0,1-4-7,5-1-7,0.0,6,1-7-4|7-1-4,73.70|77.80,2,1,0,200,0
2025_07,1120250701020001,BASE,MKT1,5,0.0,1-2-3,1-4-5,0.0,6,1-2-3,114.80,1,1,0,100,0
2025_07,1120250701020001,BASE,MKT2,5,0.0,1-2-3,1-4-5,0.0,6,1-2-3|2-1-3,114.80|168.20,2,1,0,200,0
2025_07,1120250701020001,OH_HIGH,MKT1,5,0.0,1-2-3,1-4-5,0.0,6,1-2-3,114.80,1,1,0,100,0
2025_07,1120250701020001,OH_HIGH,MKT2,5,0.0,1-2-3,1-4-5,0.0,6,1-2-3|2-1-3,114.80|168.20,2,1,0,200,0
2025_07,1120250701030001,BASE,MKT1,5,1.0,1-2-3,1-4-3,0.0,3,1-3-2,56.50,1,1,0,100,0
2025_07,1120250701030001,BASE,MKT2,5,1.0,1-2-3,1-4-3,0.0,3,1-3-2|3-2-1,56.50|93.00,2,1,0,200,0
2025_07,1120250701030001,OH_HIGH,MKT1,5,1.0,1-2-3,1-4-3,0.0,3,1-3-2,56.50,1,1,0,100,0
2025_07,1120250701030001,OH_HIGH,MKT2,5,1.0,1-2-3,1-4-3,0.0,3,1-3-2|3-2-1,56.50|93.00,2,1,0,200,0
2025_07,1120250701010002,BASE,MKT1,7,0.0,1-2-6,7-1-6,0.0,6,1-6-2,77.40,1,1,0,100,0
2025_07,1120250701010002,BASE,MKT2,7,0.0,1-2-6,7-1-6,0.0,6,1-6-2|1-2-6,77.40|145.20,2,1,0,200,0
