month,race_id,trio,ticket,odds,market_p,actual_hit,score_order,winner_score_rank,line_pos_order,winner_line_pos,running_style_order,winner_running_style,escape_count,winner_is_escape,winner_score_rank_x_line_pos,group_score_percentile
2025_01,1320250104020004,1-5-7,1-7-5,104.6,0.007163420339100368,0,3-1-2,3,2-2-2,2,追-両-追,追,0,0,3x2,0.08571428571428572
2025_01,1320250104020004,1-5-7,5-1-7,160.9,0.004656891034617143,0,2-3-1,2,2-2-2,2,追-追-両,追,0,0,2x2,0.08571428571428572
2025_01,1320250104020004,1-5-7,5-7-1,53.4,0.014031718491945665,0,2-1-3,2,2-2-2,2,追-両-追,追,0,0,2x2,0.08571428571428572
2025_01,1320250104020004,1-5-7,7-1-5,17.7,0.04233298121298861,0,1-3-2,1,2-2-2,2,両-追-追,両,0,0,1x2,0.08571428571428572
2025_01,1320250104020004,1-5-7,7-5-1,26.4,0.028382339676890096,0,1-2-3,1,2-2-2,2,両-追-追,両,0,0,1x2,0.08571428571428572
2025_01,1320250104020004,3-4-7,3-4-7,38.5,0.019462175778438923,0,2-3-1,2,1-1-2,1,両-逃-両,両,1,0,2x1,0.2857142857142857
2025_01,1320250104020004,3-4-7,3-7-4,52.0,0.014409495528267278,0,2-1-3,2,1-2-1,1,両-両-逃,両,1,0,2x1,0.2857142857142857
2025_01,1320250104020004,3-4-7,4-3-7,60.8,0.01232391064917596,0,3-2-1,3,1-1-2,1,逃-両-両,逃,1,1,3x1,0.2857142857142857
2025_01,1320250104020004,3-4-7,4-7-3,122.1,0.006136722092300561,0,3-1-2,3,1-2-1,1,逃-両-両,逃,1,1,3x1,0.2857142857142857
2025_01,1320250104020004,3-4-7,7-3-4,55.4,0.013525158257579394,0,1-2-3,1,2-1-1,2,両-両-逃,両,1,0,1x2,0.2857142857142857
2025_01,1320250104020004,3-4-7,7-4-3,91.0,0.00823399744472416,0,1-3-2,1,2-1-1,2,両-逃-両,両,1,0,1x2,0.2857142857142857
2025_01,1320250104020004,4-5-7,4-5-7,202.0,0.003709375086484646,0,3-2-1,3,1-2-2,1,逃-追-両,逃,1,1,3x1,0.11428571428571428
2025_01,1320250104020004,4-5-7,4-7-5,242.8,0.003086053408030883,0,3-1-2,3,1-2-2,1,逃-両-追,逃,1,1,3x1,0.11428571428571428
2025_01,1320250104020004,4-5-7,5-4-7,194.8,0.003846477245738698,0,2-3-1,2,2-1-2,2,追-逃-両,追,1,0,2x2,0.11428571428571428
2025_01,1320250104020004,4-5-7,5-7-4,111.4,0.006726155901884187,0,2-1-3,2,2-2-1,2,追-両-逃,追,1,0,2x2,0.11428571428571428
2025_01,1320250104020004,4-5-7,7-4-5,156.6,0.00478476224437994,0,1-3-2,1,2-1-2,2,両-逃-追,両,1,0,1x2,0.11428571428571428
2025_01,1320250104020004,4-5-7,7-5-4,75.0,0.009990583566265313,0,1-2-3,1,2-2-1,2,両-追-逃,両,1,0,1x2,0.11428571428571428
2025_01,1320250104020005,1-2-4,1-2-4,293.7,0.0025484628270307104,0,1-3-2,1,2-2-1,2,逃-両-追,逃,1,1,1x2,0.34285714285714286
2025_01,1320250104020005,1-2-4,1-4-2,196.1,0.0038168461616467095,0,1-2-3,1,2-1-2,2,逃-追-両,逃,1,1,1x2,0.34285714285714286
2025_01,1320250104020005,1-2-4,2-1-4,607.5,0.0012320716581052176,0,3-1-2,3,2-2-1,2,両-逃-追,両,1,0,3x2,0.34285714285714286
2025_01,1320250104020005,1-2-4,2-4-1,999.7,0.0007487081447423423,0,3-2-1,3,2-1-2,2,両-追-逃,両,1,0,3x2,0.34285714285714286
2025_01,1320250104020005,1-2-4,4-1-2,443.1,0.0016891977709296313,0,2-1-3,2,1-2-2,1,追-逃-両,追,1,0,2x1,0.34285714285714286
2025_01,1320250104020005,1-2-4,4-2-1,952.9,0.0007854796225195926,0,2-3-1,2,1-2-2,1,追-両-逃,追,1,0,2x1,0.34285714285714286
2025_01,1320250104020005,1-4-5,1-4-5,22.6,0.03311874036720883,0,1-3-2,1,2-1-1,2,逃-追-追,逃,1,1,1x2,0.05714285714285714
2025_01,1320250104020005,1-4-5,1-5-4,6.8,0.1100711076910176,0,1-2-3,1,2-1-1,2,逃-追-追,逃,1,1,1x2,0.05714285714285714
2025_01,1320250104020005,1-4-5,4-1-5,67.2,0.011138147802067257,0,3-1-2,3,1-2-1,1,追-逃-追,追,1,0,3x1,0.05714285714285714
2025_01,1320250104020005,1-4-5,4-5-1,59.4,0.01260073286698518,0,3-2-1,3,1-1-2,1,追-追-逃,追,1,0,3x1,0.05714285714285714
2025_01,1320250104020005,1-4-5,5-1-4,10.6,0.07061165399046412,0,2-1-3,2,1-2-1,1,追-逃-追,追,1,0,2x1,0.05714285714285714
2025_01,1320250104020005,1-4-5,5-4-1,20.7,0.036158624748740084,0,2-3-1,2,1-1-2,1,追-追-逃,追,1,0,2x1,0.05714285714285714
2025_01,1320250104020005,1-5-6,1-5-6,110.1,0.006798215552215438,0,1-2-3,1,2-1-2,2,逃-追-追,逃,1,1,1x2,0.22857142857142856
2025_01,1320250104020005,1-5-6,1-6-5,390.3,0.0019177133802175754,0,1-3-2,1,2-2-1,2,逃-追-追,逃,1,1,1x2,0.22857142857142856
2025_01,1320250104020005,1-5-6,5-1-6,136.7,0.00547537331601258,0,2-1-3,2,1-2-2,1,追-逃-追,追,1,0,2x1,0.22857142857142856
2025_01,1320250104020005,1-5-6,5-6-1,589.9,0.0012688312125765718,0,2-3-1,2,1-2-2,1,追-追-逃,追,1,0,2x1,0.22857142857142856
2025_01,1320250104020005,1-5-6,6-1-5,1540.1,0.0004859967094986817,0,3-1-2,3,2-2-1,2,追-逃-追,追,1,0,3x2,0.22857142857142856
2025_01,1320250104020005,1-5-6,6-5-1,1748.0,0.0004281942404456062,0,3-2-1,3,2-1-2,2,追-追-逃,追,1,0,3x2,0.22857142857142856
2025_01,1320250104020005,3-4-5,3-4-5,226.4,0.00330602266916484,0,2-3-1,2,1-1-1,1,両-追-追,両,0,0,2x1,0.2
2025_01,1320250104020005,3-4-5,3-5-4,128.2,0.0058384050881350995,0,2-1-3,2,1-1-1,1,両-追-追,両,0,0,2x1,0.2
2025_01,1320250104020005,3-4-5,4-3-5,379.9,0.0019702119828873908,0,3-2-1,3,1-1-1,1,追-両-追,追,0,0,3x1,0.2
2025_01,1320250104020005,3-4-5,4-5-3,232.9,0.0032137549690808057,0,3-1-2,3,1-1-1,1,追-追-両,追,0,0,3x1,0.2
2025_01,1320250104020005,3-4-5,5-3-4,115.1,0.006502897761067938,0,1-2-3,1,1-1-1,1,追-両-追,追,0,0,1x1,0.2
2025_01,1320250104020005,3-4-5,5-4-3,82.9,0.009028751897453795,0,1-3-2,1,1-1-1,1,追-追-両,追,0,0,1x1,0.2
2025_01,1320250104030001,1-2-5,1-2-5,569.1,0.001314978857972813,0,1-3-2,1,1-2-1,1,追-追-追,追,0,0,1x1,0.35
2025_01,1320250104030001,1-2-5,1-5-2,277.5,0.002696772857918299,0,1-2-3,1,1-1-2,1,追-追-追,追,0,0,1x1,0.35
2025_01,1320250104030001,1-2-5,2-1-5,1306.0,0.0005730126095500215,0,3-1-2,3,2-1-1,2,追-追-追,追,0,0,3x2,0.35
2025_01,1320250104030001,1-2-5,2-5-1,1072.3,0.0006978965476753968,0,3-2-1,3,2-1-1,2,追-追-追,追,0,0,3x2,0.35
2025_01,1320250104030001,1-2-5,5-1-2,316.3,0.0023659641734819093,0,2-1-3,2,1-1-2,1,追-追-追,追,0,0,2x1,0.35
2025_01,1320250104030001,1-2-5,5-2-1,287.7,0.002601162558471769,0,2-3-1,2,1-2-1,1,追-追-追,追,0,0,2x1,0.35
2025_01,1320250104030001,1-3-5,1-3-5,67.2,0.011136227203457262,0,1-2-3,1,1-1-1,1,追-逃-追,追,1,0,1x1,0.1
2025_01,1320250104030001,1-3-5,1-5-3,103.2,0.007251496783646589,0,1-3-2,1,1-1-1,1,追-追-逃,追,1,0,1x1,0.1
2025_01,1320250104030001,1-3-5,3-1-5,37.3,0.020063122468427026,0,2-1-3,2,1-1-1,1,逃-追-追,逃,1,1,2x1,0.1
2025_01,1320250104030001,1-3-5,3-5-1,14.4,0.05196906028280056,0,2-3-1,2,1-1-1,1,逃-追-追,逃,1,1,2x1,0.1
2025_01,1320250104030001,1-3-5,5-1-3,107.1,0.006987436676679066,0,3-1-2,3,1-1-1,1,追-追-逃,追,1,0,3x1,0.1
2025_01,1320250104030001,1-3-5,5-3-1,36.9,0.020280608890848997,0,3-2-1,3,1-1-1,1,追-逃-追,追,1,0,3x1,0.1
2025_01,1320250104030001,3-4-5,3-4-5,16.7,0.04481164479475018,0,1-2-3,1,1-2-1,1,逃-両-追,逃,1,1,1x1,0.2
2025_01,1320250104030001,3-4-5,3-5-4,9.1,0.08223675473322285,0,1-3-2,1,1-1-2,1,逃-追-両,逃,1,1,1x1,0.2
2025_01,1320250104030001,3-4-5,4-3-5,24.2,0.030923738350096198,0,2-1-3,2,2-1-1,2,両-逃-追,両,1,0,2x2,0.2
2025_01,1320250104030001,3-4-5,4-5-3,29.3,0.025541108125335426,0,2-3-1,2,2-1-1,2,両-追-逃,両,1,0,2x2,0.2
2025_01,1320250104030001,3-4-5,5-3-4,24.3,0.030796480167585513,0,3-1-2,3,1-1-2,1,追-逃-両,追,1,0,3x1,0.2
2025_01,1320250104030001,3-4-5,5-4-3,44.5,0.016816954338704,0,3-2-1,3,1-2-1,1,追-両-逃,追,1,0,3x1,0.2
2025_01,1320250104030002,1-2-3,1-2-3,35.1,0.021335111912472025,0,2-1-3,2,1-2-2,1,両-両-追,両,0,0,2x1,0.02857142857142857
2025_01,1320250104030002,1-2-3,1-3-2,93.6,0.00800066696717701,0,2-3-1,2,1-2-2,1,両-追-両,両,0,0,2x1,0.02857142857142857
2025_01,1320250104030002,1-2-3,2-1-3,35.6,0.021035461464263147,0,1-2-3,1,2-1-2,2,両-両-追,両,0,0,1x2,0.02857142857142857
2025_01,1320250104030002,1-2-3,2-3-1,90.6,0.008265589714434527,0,1-3-2,1,2-2-1,2,両-追-両,両,0,0,1x2,0.02857142857142857
2025_01,1320250104030002,1-2-3,3-1-2,299.6,0.0024995408148456876,0,3-2-1,3,2-1-2,2,追-両-両,追,0,0,3x2,0.02857142857142857
2025_01,1320250104030002,1-2-3,3-2-1,313.7,0.002387192949084374,0,3-1-2,3,2-2-1,2,追-両-両,追,0,0,3x2,0.02857142857142857
2025_01,1320250104030002,1-2-4,1-2-4,16.7,0.04484206156453701,0,2-1-3,2,1-2-1,1,両-両-両,両,0,0,2x1,0.05714285714285714
2025_01,1320250104030002,1-2-4,1-4-2,53.8,0.013919375987504983,0,2-3-1,2,1-1-2,1,両-両-両,両,0,0,2x1,0.05714285714285714
2025_01,1320250104030002,1-2-4,2-1-4,12.7,0.058965545521871505,0,1-2-3,1,2-1-1,2,両-両-両,両,0,0,1x2,0.05714285714285714
2025_01,1320250104030002,1-2-4,2-4-1,13.3,0.05630544572389234,0,1-3-2,1,2-1-1,2,両-両-両,両,0,0,1x2,0.05714285714285714
2025_01,1320250104030002,1-2-4,4-1-2,106.5,0.007031572095096414,0,3-2-1,3,1-1-2,1,両-両-両,両,0,0,3x1,0.05714285714285714
2025_01,1320250104030002,1-2-4,4-2-1,60.9,0.01229659159487304,0,3-1-2,3,1-2-1,1,両-両-両,両,0,0,3x1,0.05714285714285714
2025_01,1320250104030002,1-2-5,1-2-5,46.7,0.01603559803271452,0,2-1-3,2,1-2-1,1,両-両-両,両,0,0,2x1,0.08571428571428572
2025_01,1320250104030002,1-2-5,1-5-2,86.5,0.008657369111303678,0,2-3-1,2,1-1-2,1,両-両-両,両,0,0,2x1,0.08571428571428572
2025_01,1320250104030002,1-2-5,2-1-5,45.5,0.01645851490390699,0,1-2-3,1,2-1-1,2,両-両-両,両,0,0,1x2,0.08571428571428572
2025_01,1320250104030002,1-2-5,2-5-1,89.9,0.008329949144913994,0,1-3-2,1,2-1-1,2,両-両-両,両,0,0,1x2,0.08571428571428572
2025_01,1320250104030002,1-2-5,5-1-2,257.5,0.002908203604379682,0,3-2-1,3,1-1-2,1,両-両-両,両,0,0,3x1,0.08571428571428572
2025_01,1320250104030002,1-2-5,5-2-1,249.6,0.003000250112691379,0,3-1-2,3,1-2-1,1,両-両-両,両,0,0,3x1,0.08571428571428572
2025_01,1320250104030002,2-3-4,2-3-4,92.7,0.008078343345499115,0,1-2-3,1,2-2-1,2,両-追-両,両,0,0,1x2,0.17142857142857143
2025_01,1320250104030002,2-3-4,2-4-3,38.8,0.019300578044530108,0,1-3-2,1,2-1-2,2,両-両-追,両,0,0,1x2,0.17142857142857143
2025_01,1320250104030002,2-3-4,3-2-4,368.7,0.0020310887662809006,0,2-1-3,2,2-2-1,2,追-両-両,追,0,0,2x2,0.17142857142857143
2025_01,1320250104030002,2-3-4,3-4-2,600.9,0.0012462346948373575,0,2-3-1,2,2-1-2,2,追-両-両,追,0,0,2x2,0.17142857142857143
2025_01,1320250104030002,2-3-4,4-2-3,135.3,0.005534829476184539,0,3-1-2,3,1-2-2,1,両-両-追,両,0,0,3x1,0.17142857142857143
2025_01,1320250104030002,2-3-4,4-3-2,433.5,0.0017274796496603649,0,3-2-1,3,1-2-2,1,両-追-両,両,0,0,3x1,0.17142857142857143
2025_01,1320250104030002,2-3-7,2-3-7,356.0,0.002103546146426315,0,1-2-3,1,2-2-2,2,両-追-追,両,0,0,1x2,0.22857142857142856
2025_01,1320250104030002,2-3-7,2-7-3,723.4,0.0010351982694605587,0,1-3-2,1,2-2-2,2,両-追-追,両,0,0,1x2,0.22857142857142856
2025_01,1320250104030002,2-3-7,3-2-7,1102.7,0.0006791171017754313,0,2-1-3,2,2-2-2,2,追-両-追,追,0,0,2x2,0.22857142857142856
2025_01,1320250104030002,2-3-7,3-7-2,2366.2,0.0003164831494073908,0,2-3-1,2,2-2-2,2,追-追-両,追,0,0,2x2,0.22857142857142856
2025_01,1320250104030002,2-3-7,7-2-3,2366.2,0.0003164831494073908,0,3-1-2,3,2-2-2,2,追-両-追,追,0,0,3x2,0.22857142857142856
2025_01,1320250104030002,2-3-7,7-3-2,2704.3,0.00027691544138141777,0,3-2-1,3,2-2-2,2,追-追-両,追,0,0,3x2,0.22857142857142856
2025_01,1320250104030002,2-4-5,2-4-5,46.0,0.01627961800277757,0,1-2-3,1,2-1-1,2,両-両-両,両,0,0,1x2,0.2571428571428571
2025_01,1320250104030002,2-4-5,2-5-4,102.2,0.007327421018862701,0,1-3-2,1,2-1-1,2,両-両-両,両,0,0,1x2,0.2571428571428571
2025_01,1320250104030002,2-4-5,4-2-5,141.6,0.005288576469828871,0,2-1-3,2,1-2-1,1,両-両-両,両,0,0,2x1,0.2571428571428571
2025_01,1320250104030002,2-4-5,4-5-2,369.9,0.0020244996705265426,0,2-3-1,2,1-1-2,1,両-両-両,両,0,0,2x1,0.2571428571428571
2025_01,1320250104030002,2-4-5,5-2-4,296.5,0.0025256742938541926,0,3-1-2,3,1-2-1,1,両-両-両,両,0,0,3x1,0.2571428571428571
2025_01,1320250104030002,2-4-5,5-4-2,540.8,0.0013847308212421748,0,3-2-1,3,1-1-2,1,両-両-両,両,0,0,3x1,0.2571428571428571
2025_01,1320250104030002,2-4-7,2-4-7,97.9,0.007649258714277509,0,1-2-3,1,2-1-2,2,両-両-追,両,0,0,1x2,0.3142857142857143
2025_01,1320250104030002,2-4-7,2-7-4,344.1,0.002176293019842395,0,1-3-2,1,2-2-1,2,両-追-両,両,0,0,1x2,0.3142857142857143
2025_01,1320250104030002,2-4-7,4-2-7,311.1,0.0024071437741169017,0,2-1-3,2,1-2-2,1,両-両-追,両,0,0,2x1,0.3142857142857143
2025_01,1320250104030002,2-4-7,4-7-2,1352.1,0.0005538513631593582,0,2-3-1,2,1-2-2,1,両-追-両,両,0,0,2x1,0.3142857142857143
2025_01,1320250104030002,2-4-7,7-2-4,1320.7,0.0005670193292403787,0,3-1-2,3,2-2-1,2,追-両-両,追,0,0,3x2,0.3142857142857143
2025_01,1320250104030002,2-4-7,7-4-2,2028.2,0.00036922513959558633,0,3-2-1,3,2-1-2,2,追-両-両,追,0,0,3x2,0.3142857142857143
2025_01,1320250104030002,2-5-7,2-5-7,294.2,0.002545419538163726,0,1-2-3,1,2-1-2,2,両-両-追,両,0,0,1x2,0.34285714285714286
2025_01,1320250104030002,2-5-7,2-7-5,660.3,0.0011341245314671637,0,1-3-2,1,2-2-1,2,両-追-両,両,0,0,1x2,0.34285714285714286
2025_01,1320250104030002,2-5-7,5-2-7,588.5,0.001272493505739623,0,2-1-3,2,1-2-2,1,両-両-追,両,0,0,2x1,0.34285714285714286
2025_01,1320250104030002,2-5-7,5-7-2,2103.3,0.0003560416622107013,0,2-3-1,2,1-2-2,1,両-追-両,両,0,0,2x1,0.34285714285714286
2025_01,1320250104030002,2-5-7,7-2-5,1893.0,0.0003955955774578807,0,3-1-2,3,2-2-1,2,追-両-両,追,0,0,3x2,0.34285714285714286
2025_01,1320250104030002,2-5-7,7-5-2,2028.2,0.00036922513959558633,0,3-2-1,3,2-1-2,2,追-両-両,追,0,0,3x2,0.34285714285714286
2025_01,1320250104030003,1-2-6,1-2-6,172.6,0.004332435963207257,0,2-1-3,2,2-2-1,2,追-追-追,追,0,0,2x2,0.2
2025_01,1320250104030003,1-2-6,1-6-2,514.0,0.0014548218818085069,0,2-3-1,2,2-1-2,2,追-追-追,追,0,0,2x2,0.2
2025_01,1320250104030003,1-2-6,2-1-6,88.7,0.008430422178687402,0,1-2-3,1,2-2-1,2,追-追-追,追,0,0,1x2,0.2
2025_01,1320250104030003,1-2-6,2-6-1,77.2,0.009686249316704306,0,1-3-2,1,2-1-2,2,追-追-追,追,0,0,1x2,0.2
2025_01,1320250104030003,1-2-6,6-1-2,1368.5,0.000546421956338745,0,3-2-1,3,1-2-2,1,追-追-追,追,0,0,3x1,0.2
2025_01,1320250104030003,1-2-6,6-2-1,570.2,0.0013114318611883065,0,3-1-2,3,1-2-2,1,追-追-追,追,0,0,3x1,0.2
2025_01,1320250104030004,1-2-3,1-2-3,195.9,0.0038254501262800036,0,1-3-2,1,2-1-1,2,追-逃-両,追,1,0,1x2,0.11428571428571428
2025_01,1320250104030004,1-2-3,1-3-2,271.3,0.00276227674064966,0,1-2-3,1,2-1-1,2,追-両-逃,追,1,0,1x2,0.11428571428571428
2025_01,1320250104030004,1-2-3,2-1-3,236.3,0.0031714163340594696,0,3-1-2,3,1-2-1,1,逃-追-両,逃,1,1,3x1,0.11428571428571428
2025_01,1320250104030004,1-2-3,2-3-1,227.5,0.0032940908999483636,0,3-2-1,3,1-1-2,1,逃-両-追,逃,1,1,3x1,0.11428571428571428
2025_01,1320250104030004,1-2-3,3-1-2,261.9,0.0028614191666218127,0,2-1-3,2,1-2-1,1,両-追-逃,両,1,0,2x1,0.11428571428571428
2025_01,1320250104030004,1-2-3,3-2-1,261.0,0.0028712861292653357,0,2-3-1,2,1-1-2,1,両-逃-追,両,1,0,2x1,0.11428571428571428
2025_01,1320250104030004,1-2-5,1-2-5,360.5,0.002078795228122754,0,1-2-3,1,2-1-2,2,追-逃-追,追,1,0,1x2,0.17142857142857143
2025_01,1320250104030004,1-2-5,1-5-2,645.2,0.0011615091130475087,0,1-3-2,1,2-2-1,2,追-追-逃,追,1,0,1x2,0.17142857142857143
2025_01,1320250104030004,1-2-5,2-1-5,370.5,0.0020226873947051353,0,2-1-3,2,1-2-2,1,逃-追-追,逃,1,1,2x1,0.17142857142857143
2025_01,1320250104030004,1-2-5,2-5-1,593.0,0.0012637532541960417,0,2-3-1,2,1-2-2,1,逃-追-追,逃,1,1,2x1,0.17142857142857143
2025_01,1320250104030004,1-2-5,5-1-2,1297.9,0.0005773986283521478,0,3-1-2,3,2-2-1,2,追-追-逃,追,1,0,3x2,0.17142857142857143
2025_01,1320250104030004,1-2-5,5-2-1,1227.7,0.0006104143355365746,0,3-2-1,3,2-1-2,2,追-逃-追,追,1,0,3x2,0.17142857142857143
2025_01,1320250104030004,1-3-7,1-3-7,245.5,0.0030525689602372815,0,1-3-2,1,2-1-2,2,追-両-追,追,0,0,1x2,0.02857142857142857
2025_01,1320250104030004,1-3-7,1-7-3,192.3,0.003897065417255604,0,1-2-3,1,2-2-1,2,追-追-両,追,0,0,1x2,0.02857142857142857
2025_01,1320250104030004,1-3-7,3-1-7,205.9,0.003639658473716623,0,3-1-2,3,1-2-2,1,両-追-追,両,0,0,3x1,0.02857142857142857
2025_01,1320250104030004,1-3-7,3-7-1,266.2,0.0028151978953352844,0,3-2-1,3,1-2-2,1,両-追-追,両,0,0,3x1,0.02857142857142857
2025_01,1320250104030004,1-3-7,7-1-3,345.7,0.002167791957588235,0,2-1-3,2,2-2-1,2,追-追-両,追,0,0,2x2,0.02857142857142857
2025_01,1320250104030004,1-3-7,7-3-1,358.8,0.0020886445923585634,0,2-3-1,2,2-1-2,2,追-両-追,追,0,0,2x2,0.02857142857142857
2025_01,1320250104030004,1-5-7,1-5-7,489.5,0.001530961552069975,0,1-3-2,1,2-2-2,2,追-追-追,追,0,0,1x2,0.08571428571428572
2025_01,1320250104030004,1-5-7,1-7-5,265.0,0.0028279459612764253,0,1-2-3,1,2-2-2,2,追-追-追,追,0,0,1x2,0.08571428571428572
2025_01,1320250104030004,1-5-7,5-1-7,1183.0,0.0006334790192208391,0,3-1-2,3,2-2-2,2,追-追-追,追,0,0,3x2,0.08571428571428572
2025_01,1320250104030004,1-5-7,5-7-1,1023.1,0.0007324852700012245,0,3-2-1,3,2-2-2,2,追-追-追,追,0,0,3x2,0.08571428571428572
2025_01,1320250104030004,1-5-7,7-1-5,491.6,0.0015244216430802537,0,2-1-3,2,2-2-2,2,追-追-追,追,0,0,2x2,0.08571428571428572
2025_01,1320250104030004,1-5-7,7-5-1,769.9,0.0009733805425876772,0,2-3-1,2,2-2-2,2,追-追-追,追,0,0,2x2,0.08571428571428572
2025_01,1320250124010006,1-2-3,1-2-3,165.6,0.004513128469089152,0,1-2-3,1,2-2-2,2,追-両-両,追,0,0,1x2,0.2
2025_01,1320250124010006,1-2-3,1-3-2,213.2,0.0035055069159529253,0,1-3-2,1,2-2-2,2,追-両-両,追,0,0,1x2,0.2
2025_01,1320250124010006,1-2-3,2-1-3,165.1,0.004526796332411652,0,2-1-3,2,2-2-2,2,両-追-両,両,0,0,2x2,0.2
2025_01,1320250124010006,1-2-3,2-3-1,221.8,0.003369585547705877,0,2-3-1,2,2-2-2,2,両-両-追,両,0,0,2x2,0.2
2025_01,1320250124010006,1-2-3,3-1-2,162.7,0.00459357144733352,0,3-1-2,3,2-2-2,2,両-追-両,両,0,0,3x2,0.2
2025_01,1320250124010006,1-2-3,3-2-1,195.9,0.003815079502200937,0,3-2-1,3,2-2-2,2,両-両-追,両,0,0,3x2,0.2
2025_01,1320250124010006,1-2-7,1-2-7,329.2,0.0022702736162854304,0,1-2-3,1,2-2-1,2,追-両-逃,追,1,0,1x2,0.17142857142857143
2025_01,1320250124010006,1-2-7,1-7-2,518.1,0.0014425286131657278,0,1-3-2,1,2-1-2,2,追-逃-両,追,1,0,1x2,0.17142857142857143
2025_01,1320250124010006,1-2-7,2-1-7,294.1,0.0025412243266955577,0,2-1-3,2,2-2-1,2,両-追-逃,両,1,0,2x2,0.17142857142857143
2025_01,1320250124010006,1-2-7,2-7-1,475.0,0.0015734191041708707,0,2-3-1,2,2-1-2,2,両-逃-追,両,1,0,2x2,0.17142857142857143
2025_01,1320250124010006,1-2-7,7-1-2,671.3,0.0011133235133042806,0,3-1-2,3,1-2-2,1,逃-追-両,逃,1,1,3x1,0.17142857142857143
2025_01,1320250124010006,1-2-7,7-2-1,683.2,0.0010939316078471364,0,3-2-1,3,1-2-2,1,逃-両-追,逃,1,1,3x1,0.17142857142857143
2025_01,1320250124010006,1-3-5,1-3-5,181.6,0.0041154960048522225,0,2-3-1,2,2-2-1,2,追-両-両,追,0,0,2x2,0.11428571428571428
2025_01,1320250124010006,1-3-5,1-5-3,120.2,0.006217754363404023,0,2-1-3,2,2-1-2,2,追-両-両,追,0,0,2x2,0.11428571428571428
2025_01,1320250124010006,1-3-5,3-1-5,146.7,0.005094574468174258,0,3-2-1,3,2-2-1,2,両-追-両,両,0,0,3x2,0.11428571428571428
2025_01,1320250124010006,1-3-5,3-5-1,104.3,0.007165619122542317,0,3-1-2,3,2-1-2,2,両-両-追,両,0,0,3x2,0.11428571428571428
2025_01,1320250124010006,1-3-5,5-1-3,59.3,0.0126032727568493,0,1-2-3,1,1-2-2,1,両-追-両,両,0,0,1x1,0.11428571428571428
2025_01,1320250124010006,1-3-5,5-3-1,65.1,0.011480400529664573,0,1-3-2,1,1-2-2,1,両-両-追,両,0,0,1x1,0.11428571428571428
2025_01,1320250124010006,1-5-7,1-5-7,183.5,0.004072883239679366,0,2-1-3,2,2-1-1,2,追-両-逃,追,1,0,2x2,0.05714285714285714
2025_01,1320250124010006,1-5-7,1-7-5,388.9,0.0019217641411189603,0,2-3-1,2,2-1-1,2,追-逃-両,追,1,0,2x2,0.05714285714285714
2025_01,1320250124010006,1-5-7,5-1-7,119.2,0.006269916732224527,0,1-2-3,1,1-2-1,1,両-追-逃,両,1,0,1x1,0.05714285714285714
2025_01,1320250124010006,1-5-7,5-7-1,184.6,0.004048613621241406,0,1-3-2,1,1-1-2,1,両-逃-追,両,1,0,1x1,0.05714285714285714
2025_01,1320250124010006,1-5-7,7-1-5,439.9,0.0016989635700867555,0,3-2-1,3,1-2-1,1,逃-追-両,逃,1,1,3x1,0.05714285714285714
2025_01,1320250124010006,1-5-7,7-5-1,390.9,0.001911931630803693,0,3-1-2,3,1-1-2,1,逃-両-追,逃,1,1,3x1,0.05714285714285714
2025_01,1320250124010007,1-2-3,1-2-3,807.7,0.0009271017892885317,0,1-3-2,1,1-2-1,1,両-追-逃,両,1,0,1x1,0.42857142857142855
2025_01,1320250124010007,1-2-3,1-3-2,413.2,0.001812246164589417,0,1-2-3,1,1-1-2,1,両-逃-追,両,1,0,1x1,0.42857142857142855
2025_01,1320250124010007,1-2-3,2-1-3,1242.6,0.0006026236240208813,0,3-1-2,3,2-1-1,2,追-両-逃,追,1,0,3x2,0.42857142857142855
2025_01,1320250124010007,1-2-3,2-3-1,950.2,0.0007880657916316008,0,3-2-1,3,2-1-1,2,追-逃-両,追,1,0,3x2,0.42857142857142855
2025_01,1320250124010007,1-2-3,3-1-2,306.9,0.002439948241148085,0,2-1-3,2,1-1-2,1,逃-両-追,逃,1,1,2x1,0.42857142857142855
2025_01,1320250124010007,1-2-3,3-2-1,345.7,0.002166098105896289,0,2-3-1,2,1-2-1,1,逃-追-両,逃,1,1,2x1,0.42857142857142855
2025_01,1320250124010007,1-2-4,1-2-4,728.2,0.001028316554804102,0,2-3-1,2,1-2-2,1,両-追-追,両,0,0,2x1,0.2
2025_01,1320250124010007,1-2-4,1-4-2,401.1,0.0018669162682830893,0,2-1-3,2,1-2-2,1,両-追-追,両,0,0,2x1,0.2
2025_01,1320250124010007,1-2-4,2-1-4,1176.8,0.0006363189286270795,0,3-2-1,3,2-1-2,2,追-両-追,追,0,0,3x2,0.2
2025_01,1320250124010007,1-2-4,2-4-1,1015.4,0.0007374631822024296,0,3-1-2,3,2-2-1,2,追-追-両,追,0,0,3x2,0.2
2025_01,1320250124010007,1-2-4,4-1-2,276.3,0.0027101705219267,0,1-2-3,1,2-1-2,2,追-両-追,追,0,0,1x2,0.2
2025_01,1320250124010007,1-2-4,4-2-1,385.4,0.0019429686435089443,0,1-3-2,1,2-2-1,2,追-追-両,追,0,0,1x2,0.2
