month,period,race_id,trio_key,ticket,odds,market_p,actual_hit,return_units,role_set,odds_rank_ascending
2025_03,2025_H1,8520250321020004,3-4-5,5-3-4,22.9,0.03262734095920245,1,22.9,BANTE+BANTE+THIRD_PLUS,2
2025_03,2025_H1,8520250321020004,3-4-5,3-4-5,53.1,0.014070924820447006,0,0.0,BANTE+BANTE+THIRD_PLUS,3
2025_03,2025_H1,8520250321020004,3-4-5,5-4-3,98.2,0.00760861617073051,0,0.0,BANTE+BANTE+THIRD_PLUS,4
2025_03,2025_H1,8520250321020004,3-4-5,4-3-5,101.4,0.007368502050944142,0,0.0,BANTE+BANTE+THIRD_PLUS,5
2025_03,2025_H1,8520250321020004,3-4-5,4-5-3,141.8,0.005269154499053145,0,0.0,BANTE+BANTE+THIRD_PLUS,6
2025_03,2025_H1,8520250321030004,3-4-5,4-3-5,13.7,0.054543645644729015,0,0.0,BANTE+BANTE+THIRD_PLUS,1
2025_03,2025_H1,8520250321030004,3-4-5,3-4-5,18.5,0.04039178082879932,0,0.0,BANTE+BANTE+THIRD_PLUS,2
2025_03,2025_H1,8520250321030004,3-4-5,4-5-3,44.8,0.016679641636892575,0,0.0,BANTE+BANTE+THIRD_PLUS,3
2025_03,2025_H1,8520250321030004,3-4-5,3-5-4,85.9,0.008699044765224533,0,0.0,BANTE+BANTE+THIRD_PLUS,4
2025_03,2025_H1,8520250321030004,3-4-5,5-4-3,114.0,0.006554806538006907,0,0.0,BANTE+BANTE+THIRD_PLUS,5
2025_03,2025_H1,8520250321030004,3-4-5,5-3-4,118.0,0.006332609706210063,0,0.0,BANTE+BANTE+THIRD_PLUS,6
2025_03,2025_H1,8520250321030006,1-2-3,3-2-1,30.5,0.024552627577658206,0,0.0,BANTE+ESCAPE_HEAD+SOLO,1
2025_03,2025_H1,8520250321030006,1-2-3,2-3-1,43.0,0.017415235839966868,0,0.0,BANTE+ESCAPE_HEAD+SOLO,2
2025_03,2025_H1,8520250321030006,1-2-3,3-1-2,69.5,0.010774894116814033,0,0.0,BANTE+ESCAPE_HEAD+SOLO,3
2025_03,2025_H1,8520250321030006,1-2-3,2-1-3,127.0,0.00589649717416201,0,0.0,BANTE+ESCAPE_HEAD+SOLO,4
2025_03,2025_H1,8520250321030006,1-2-3,1-3-2,305.9,0.0024480390360201876,0,0.0,BANTE+ESCAPE_HEAD+SOLO,5
2025_03,2025_H1,8520250321030006,1-2-3,1-2-3,395.5,0.0018934390420191538,0,0.0,BANTE+ESCAPE_HEAD+SOLO,6
2025_05,2025_H1,8520250501010002,3-4-5,4-3-5,14.4,0.051991469826900595,0,0.0,RYO_HEAD+SOLO+SOLO,1
2025_05,2025_H1,8520250501010002,3-4-5,4-5-3,20.0,0.03743385827536843,0,0.0,RYO_HEAD+SOLO+SOLO,2
2025_05,2025_H1,8520250501010002,3-4-5,5-4-3,32.6,0.02296555722415241,0,0.0,RYO_HEAD+SOLO+SOLO,3
2025_05,2025_H1,8520250501010002,3-4-5,3-4-5,39.4,0.019001958515415446,0,0.0,RYO_HEAD+SOLO+SOLO,4
2025_05,2025_H1,8520250501010002,3-4-5,5-3-4,48.0,0.015597440948070177,0,0.0,RYO_HEAD+SOLO+SOLO,5
2025_05,2025_H1,8520250501010002,3-4-5,3-5-4,69.7,0.010741422747594957,0,0.0,RYO_HEAD+SOLO+SOLO,6
2025_05,2025_H1,8520250501020002,1-3-7,1-3-7,24.4,0.03070386364769593,0,0.0,BANTE+SOLO+THIRD_PLUS,1
2025_05,2025_H1,8520250501020002,1-3-7,3-1-7,36.4,0.020581710796807158,0,0.0,BANTE+SOLO+THIRD_PLUS,2
2025_05,2025_H1,8520250501020002,1-3-7,3-7-1,50.5,0.014835134118886744,0,0.0,BANTE+SOLO+THIRD_PLUS,3
2025_05,2025_H1,8520250501020002,1-3-7,1-7-3,81.6,0.009181057267203195,0,0.0,BANTE+SOLO+THIRD_PLUS,4
2025_05,2025_H1,8520250501020002,1-3-7,7-3-1,241.0,0.0031086069419244008,0,0.0,BANTE+SOLO+THIRD_PLUS,5
2025_05,2025_H1,8520250501020002,1-3-7,7-1-3,431.6,0.001735806934670483,0,0.0,BANTE+SOLO+THIRD_PLUS,6
2025_05,2025_H1,8520250501020004,1-3-7,7-3-1,7.3,0.10251972039723621,0,0.0,BANTE+BANTE+BANTE,1
2025_05,2025_H1,8520250501020004,1-3-7,3-7-1,21.7,0.034488200870959655,0,0.0,BANTE+BANTE+BANTE,2
2025_05,2025_H1,8520250501020004,1-3-7,7-1-3,35.8,0.020904859187145935,0,0.0,BANTE+BANTE+BANTE,3
2025_05,2025_H1,8520250501020004,1-3-7,3-1-7,94.9,0.00788613233824894,0,0.0,BANTE+BANTE+BANTE,4
2025_05,2025_H1,8520250501020004,1-3-7,1-7-3,137.5,0.005442865155635086,0,0.0,BANTE+BANTE+BANTE,5
2025_05,2025_H1,8520250501020004,1-3-7,1-3-7,168.0,0.004454725945832288,0,0.0,BANTE+BANTE+BANTE,6
2025_05,2025_H1,8520250501020006,1-3-5,1-5-3,14.2,0.052644791609476264,0,0.0,BANTE+BANTE+SOLO,1
2025_05,2025_H1,8520250501020006,1-3-5,5-1-3,17.8,0.0419975303850878,1,17.8,BANTE+BANTE+SOLO,2
2025_05,2025_H1,8520250501020006,1-3-5,1-3-5,43.1,0.017344687722843685,0,0.0,BANTE+BANTE+SOLO,3
2025_05,2025_H1,8520250501020006,1-3-5,5-3-1,55.2,0.013542681899539184,0,0.0,BANTE+BANTE+SOLO,4
2025_05,2025_H1,8520250501020006,1-3-5,3-1-5,102.1,0.0073218025548928796,0,0.0,BANTE+BANTE+SOLO,5
2025_05,2025_H1,8520250501020006,1-3-5,3-5-1,122.4,0.006107483993909828,0,0.0,BANTE+BANTE+SOLO,6
2025_05,2025_H1,8520250501030002,1-3-4,4-3-1,71.0,0.010549516902766305,0,0.0,BANTE+SOLO+SOLO,1
2025_05,2025_H1,8520250501030002,1-3-4,4-1-3,96.9,0.0077297801867534325,0,0.0,BANTE+SOLO+SOLO,2
2025_05,2025_H1,8520250501030002,1-3-4,3-4-1,141.4,0.005297140736183929,0,0.0,BANTE+SOLO+SOLO,3
2025_05,2025_H1,8520250501030002,1-3-4,3-1-4,215.6,0.0034740987945102394,1,215.6,BANTE+SOLO+SOLO,4
2025_05,2025_H1,8520250501030002,1-3-4,1-4-3,272.6,0.002747673147822478,0,0.0,BANTE+SOLO+SOLO,5
2025_05,2025_H1,8520250501030002,1-3-4,1-3-4,350.9,0.002134555999134818,0,0.0,BANTE+SOLO+SOLO,6
2025_06,2025_H1,8520250617010005,3-5-7,7-3-5,3.3,0.22656045208799983,0,0.0,OTHER_HEAD+SOLO+SOLO,1
2025_06,2025_H1,8520250617010005,3-5-7,7-5-3,8.3,0.09007825203498786,0,0.0,OTHER_HEAD+SOLO+SOLO,2
2025_06,2025_H1,8520250617010005,3-5-7,3-7-5,16.6,0.04503912601749393,0,0.0,OTHER_HEAD+SOLO+SOLO,3
2025_06,2025_H1,8520250617010005,3-5-7,3-5-7,57.1,0.013093686372861636,0,0.0,OTHER_HEAD+SOLO+SOLO,4
2025_06,2025_H1,8520250617010005,3-5-7,5-7-3,79.2,0.009440018836999992,0,0.0,OTHER_HEAD+SOLO+SOLO,5
2025_06,2025_H1,8520250617010005,3-5-7,5-3-7,116.3,0.006428628477131551,0,0.0,OTHER_HEAD+SOLO+SOLO,6
2025_06,2025_H1,8520250617010007,3-5-7,3-5-7,130.4,0.005746814701549728,0,0.0,ESCAPE_HEAD+ESCAPE_HEAD+SOLO,1
2025_06,2025_H1,8520250617010007,3-5-7,7-3-5,144.6,0.005182466369862273,0,0.0,ESCAPE_HEAD+ESCAPE_HEAD+SOLO,2
2025_06,2025_H1,8520250617010007,3-5-7,5-3-7,146.1,0.005129258296249724,0,0.0,ESCAPE_HEAD+ESCAPE_HEAD+SOLO,3
2025_06,2025_H1,8520250617010007,3-5-7,7-5-3,149.6,0.00500925559546848,0,0.0,ESCAPE_HEAD+ESCAPE_HEAD+SOLO,4
2025_06,2025_H1,8520250617010007,3-5-7,3-7-5,150.6,0.004975993606122739,0,0.0,ESCAPE_HEAD+ESCAPE_HEAD+SOLO,5
2025_06,2025_H1,8520250617010007,3-5-7,5-7-3,164.9,0.004544479303105425,0,0.0,ESCAPE_HEAD+ESCAPE_HEAD+SOLO,6
2025_06,2025_H1,8520250617020001,1-2-4,1-2-4,52.0,0.014405467420897457,0,0.0,BANTE+BANTE+OTHER_HEAD,1
2025_06,2025_H1,8520250617020001,1-2-4,2-1-4,55.8,0.01342444992628437,0,0.0,BANTE+BANTE+OTHER_HEAD,2
2025_06,2025_H1,8520250617020001,1-2-4,4-2-1,61.8,0.012121105273247052,0,0.0,BANTE+BANTE+OTHER_HEAD,3
2025_06,2025_H1,8520250617020001,1-2-4,4-1-2,63.2,0.011852599776687778,0,0.0,BANTE+BANTE+OTHER_HEAD,4
2025_06,2025_H1,8520250617020001,1-2-4,1-4-2,70.7,0.010595251851296573,0,0.0,BANTE+BANTE+OTHER_HEAD,5
2025_06,2025_H1,8520250617020001,1-2-4,2-4-1,73.7,0.010163966158570797,0,0.0,BANTE+BANTE+OTHER_HEAD,6
2025_06,2025_H1,8520250617030001,4-5-7,5-4-7,29.1,0.02572929873848828,0,0.0,OTHER_HEAD+RYO_HEAD+RYO_HEAD,1
2025_06,2025_H1,8520250617030001,4-5-7,5-7-4,41.3,0.01812887635084768,0,0.0,OTHER_HEAD+RYO_HEAD+RYO_HEAD,2
2025_06,2025_H1,8520250617030001,4-5-7,4-5-7,44.1,0.016977836582539887,0,0.0,OTHER_HEAD+RYO_HEAD+RYO_HEAD,3
2025_06,2025_H1,8520250617030001,4-5-7,4-7-5,65.4,0.011448357695565885,0,0.0,OTHER_HEAD+RYO_HEAD+RYO_HEAD,4
2025_06,2025_H1,8520250617030001,4-5-7,7-5-4,92.6,0.008085557162959061,0,0.0,OTHER_HEAD+RYO_HEAD+RYO_HEAD,5
2025_06,2025_H1,8520250617030001,4-5-7,7-4-5,119.2,0.0062812298094799416,0,0.0,OTHER_HEAD+RYO_HEAD+RYO_HEAD,6
2025_06,2025_H1,8520250617030005,1-2-5,5-2-1,66.9,0.011180385656343175,0,0.0,BANTE+BANTE+SOLO,1
2025_06,2025_H1,8520250617030005,1-2-5,1-5-2,67.6,0.011064612432091102,0,0.0,BANTE+BANTE+SOLO,2
2025_06,2025_H1,8520250617030005,1-2-5,5-1-2,78.7,0.00950403812464242,0,0.0,BANTE+BANTE+SOLO,3
2025_06,2025_H1,8520250617030005,1-2-5,1-2-5,144.4,0.005179832412807192,0,0.0,BANTE+BANTE+SOLO,4
2025_06,2025_H1,8520250617030005,1-2-5,2-5-1,201.7,0.0037083182965263186,0,0.0,BANTE+BANTE+SOLO,5
2025_06,2025_H1,8520250617030005,1-2-5,2-1-5,372.7,0.0020068897247366743,0,0.0,BANTE+BANTE+SOLO,6
2025_06,2025_H1,8520250625020001,1-2-3,1-3-2,4.9,0.1526631852377396,0,0.0,ESCAPE_HEAD+ESCAPE_HEAD+OTHER_HEAD,1
2025_06,2025_H1,8520250625020001,1-2-3,1-2-3,9.2,0.08130973996357874,0,0.0,ESCAPE_HEAD+ESCAPE_HEAD+OTHER_HEAD,2
2025_06,2025_H1,8520250625020001,1-2-3,3-1-2,15.2,0.04921378997795554,0,0.0,ESCAPE_HEAD+ESCAPE_HEAD+OTHER_HEAD,3
2025_06,2025_H1,8520250625020001,1-2-3,2-1-3,17.7,0.04226268969858329,0,0.0,ESCAPE_HEAD+ESCAPE_HEAD+OTHER_HEAD,4
2025_06,2025_H1,8520250625020001,1-2-3,2-3-1,24.7,0.03028540921720341,1,24.7,ESCAPE_HEAD+ESCAPE_HEAD+OTHER_HEAD,5
2025_06,2025_H1,8520250625020001,1-2-3,3-2-1,31.3,0.02389934848769726,0,0.0,ESCAPE_HEAD+ESCAPE_HEAD+OTHER_HEAD,6
2025_06,2025_H1,8520250625030001,1-2-3,2-3-1,10.0,0.07482872191813443,0,0.0,ESCAPE_HEAD+OTHER_HEAD+RYO_HEAD,1
2025_06,2025_H1,8520250625030001,1-2-3,2-1-3,14.2,0.052696283040939734,0,0.0,ESCAPE_HEAD+OTHER_HEAD+RYO_HEAD,2
2025_06,2025_H1,8520250625030001,1-2-3,1-2-3,16.5,0.045350740556445106,0,0.0,ESCAPE_HEAD+OTHER_HEAD+RYO_HEAD,3
2025_06,2025_H1,8520250625030001,1-2-3,3-2-1,23.0,0.03253422692092801,0,0.0,ESCAPE_HEAD+OTHER_HEAD+RYO_HEAD,4
2025_06,2025_H1,8520250625030001,1-2-3,1-3-2,33.5,0.02233693191586102,0,0.0,ESCAPE_HEAD+OTHER_HEAD+RYO_HEAD,5
2025_06,2025_H1,8520250625030001,1-2-3,3-1-2,41.1,0.018206501683244385,0,0.0,ESCAPE_HEAD+OTHER_HEAD+RYO_HEAD,6
2025_07,2025_H2,8520250709020002,2-5-7,7-2-5,107.5,0.00694549611931413,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,1
2025_07,2025_H2,8520250709020002,2-5-7,2-7-5,177.0,0.004218309789978921,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,2
2025_07,2025_H2,8520250709020002,2-5-7,7-5-2,233.9,0.003192136950945998,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,3
2025_07,2025_H2,8520250709020002,2-5-7,5-7-2,390.2,0.0019134824008874144,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,4
2025_07,2025_H2,8520250709020002,2-5-7,2-5-7,408.3,0.0018286574401818983,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,5
2025_07,2025_H2,8520250709020002,2-5-7,5-2-7,436.0,0.0017124789743721768,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,6
2025_07,2025_H2,8520250709020003,1-2-4,2-1-4,44.9,0.016681524976793385,0,0.0,ESCAPE_HEAD+OTHER_HEAD+OTHER_HEAD,1
2025_07,2025_H2,8520250709020003,1-2-4,2-4-1,48.2,0.015539428868423714,0,0.0,ESCAPE_HEAD+OTHER_HEAD+OTHER_HEAD,2
2025_07,2025_H2,8520250709020003,1-2-4,4-2-1,91.8,0.008159046530043824,0,0.0,ESCAPE_HEAD+OTHER_HEAD+OTHER_HEAD,3
2025_07,2025_H2,8520250709020003,1-2-4,1-2-4,94.4,0.007934327028157023,0,0.0,ESCAPE_HEAD+OTHER_HEAD+OTHER_HEAD,4
2025_07,2025_H2,8520250709020003,1-2-4,4-1-2,131.1,0.005713199629733204,0,0.0,ESCAPE_HEAD+OTHER_HEAD+OTHER_HEAD,5
2025_07,2025_H2,8520250709020003,1-2-4,1-4-2,147.4,0.005081414324681295,0,0.0,ESCAPE_HEAD+OTHER_HEAD+OTHER_HEAD,6
2025_07,2025_H2,8520250709030001,1-2-3,1-3-2,8.5,0.08809113920036349,0,0.0,BANTE+ESCAPE_HEAD+OTHER_HEAD,1
2025_07,2025_H2,8520250709030001,1-2-3,3-1-2,12.0,0.06239789026692413,0,0.0,BANTE+ESCAPE_HEAD+OTHER_HEAD,2
2025_07,2025_H2,8520250709030001,1-2-3,1-2-3,21.2,0.035319560528447626,0,0.0,BANTE+ESCAPE_HEAD+OTHER_HEAD,3
2025_07,2025_H2,8520250709030001,1-2-3,3-2-1,24.6,0.030437995252158116,0,0.0,BANTE+ESCAPE_HEAD+OTHER_HEAD,4
2025_07,2025_H2,8520250709030001,1-2-3,2-3-1,30.2,0.024793863682221515,0,0.0,BANTE+ESCAPE_HEAD+OTHER_HEAD,5
2025_07,2025_H2,8520250709030001,1-2-3,2-1-3,32.9,0.022759108911948014,0,0.0,BANTE+ESCAPE_HEAD+OTHER_HEAD,6
2025_07,2025_H2,8520250722020009,1-2-3,1-2-3,5.8,0.12880475120805604,1,5.8,BANTE+OTHER_HEAD+RYO_HEAD,1
2025_07,2025_H2,8520250722020009,1-2-3,2-1-3,29.5,0.025324323966329658,0,0.0,BANTE+OTHER_HEAD+RYO_HEAD,2
2025_07,2025_H2,8520250722020009,1-2-3,1-3-2,35.1,0.021283975983097576,0,0.0,BANTE+OTHER_HEAD+RYO_HEAD,3
2025_07,2025_H2,8520250722020009,1-2-3,3-1-2,122.7,0.006088570146754074,0,0.0,BANTE+OTHER_HEAD+RYO_HEAD,4
2025_07,2025_H2,8520250722020009,1-2-3,2-3-1,192.2,0.0038869279761015864,0,0.0,BANTE+OTHER_HEAD+RYO_HEAD,5
2025_07,2025_H2,8520250722020009,1-2-3,3-2-1,229.9,0.0032495326533567856,0,0.0,BANTE+OTHER_HEAD+RYO_HEAD,6
2025_07,2025_H2,8520250722030009,1-2-3,1-2-3,130.0,0.005751291474901446,0,0.0,BANTE+ESCAPE_HEAD+RYO_HEAD,1
2025_07,2025_H2,8520250722030009,1-2-3,1-3-2,145.1,0.005152776648774555,0,0.0,BANTE+ESCAPE_HEAD+RYO_HEAD,2
2025_07,2025_H2,8520250722030009,1-2-3,2-1-3,204.2,0.0036614490290753574,0,0.0,BANTE+ESCAPE_HEAD+RYO_HEAD,3
2025_07,2025_H2,8520250722030009,1-2-3,2-3-1,244.9,0.0030529517833286566,0,0.0,BANTE+ESCAPE_HEAD+RYO_HEAD,4
2025_07,2025_H2,8520250722030009,1-2-3,3-1-2,334.8,0.002233177693360776,0,0.0,BANTE+ESCAPE_HEAD+RYO_HEAD,5
2025_07,2025_H2,8520250722030009,1-2-3,3-2-1,385.7,0.0019384700330235623,0,0.0,BANTE+ESCAPE_HEAD+RYO_HEAD,6
2025_08,2025_H2,8520250812020007,1-2-3,3-1-2,16.4,0.04567011939221691,0,0.0,BANTE+BANTE+OTHER_HEAD,1
2025_08,2025_H2,8520250812020007,1-2-3,1-3-2,34.0,0.022029116412716387,0,0.0,BANTE+BANTE+OTHER_HEAD,2
2025_08,2025_H2,8520250812020007,1-2-3,3-2-1,45.2,0.016570574292751265,0,0.0,BANTE+BANTE+OTHER_HEAD,3
2025_08,2025_H2,8520250812020007,1-2-3,2-3-1,66.3,0.011296982775751993,0,0.0,BANTE+BANTE+OTHER_HEAD,4
2025_08,2025_H2,8520250812020007,1-2-3,1-2-3,104.1,0.007194908338447235,0,0.0,BANTE+BANTE+OTHER_HEAD,5
2025_08,2025_H2,8520250812020007,1-2-3,2-1-3,113.5,0.006599030467245438,0,0.0,BANTE+BANTE+OTHER_HEAD,6
2025_08,2025_H2,8520250812030007,1-2-3,2-3-1,31.1,0.02409845553007942,0,0.0,BANTE+BANTE+OTHER_HEAD,1
2025_08,2025_H2,8520250812030007,1-2-3,2-1-3,50.4,0.014870277122727578,0,0.0,BANTE+BANTE+OTHER_HEAD,2
2025_08,2025_H2,8520250812030007,1-2-3,3-2-1,51.0,0.014695332685989607,0,0.0,BANTE+BANTE+OTHER_HEAD,3
2025_08,2025_H2,8520250812030007,1-2-3,3-1-2,96.7,0.007750382285268562,0,0.0,BANTE+BANTE+OTHER_HEAD,4
2025_08,2025_H2,8520250812030007,1-2-3,1-2-3,160.4,0.004672456153275997,0,0.0,BANTE+BANTE+OTHER_HEAD,5
2025_08,2025_H2,8520250812030007,1-2-3,1-3-2,193.5,0.00387318845987323,0,0.0,BANTE+BANTE+OTHER_HEAD,6
2025_08,2025_H2,8520250821030002,1-2-3,1-3-2,15.1,0.04962580108085104,0,0.0,SOLO+SOLO+SOLO,1
2025_08,2025_H2,8520250821030002,1-2-3,1-2-3,27.9,0.02685840847028139,0,0.0,SOLO+SOLO+SOLO,2
2025_08,2025_H2,8520250821030002,1-2-3,3-1-2,33.5,0.022368644666294048,0,0.0,SOLO+SOLO+SOLO,3
2025_08,2025_H2,8520250821030002,1-2-3,2-1-3,77.3,0.009694043936880345,0,0.0,SOLO+SOLO+SOLO,4
2025_08,2025_H2,8520250821030002,1-2-3,3-2-1,109.0,0.006874766938723401,0,0.0,SOLO+SOLO+SOLO,5
2025_08,2025_H2,8520250821030002,1-2-3,2-3-1,127.8,0.005863455370272697,0,0.0,SOLO+SOLO+SOLO,6
2025_09,2025_H2,8520250911010005,2-3-4,3-4-2,192.1,0.003896231444842403,0,0.0,BANTE+BANTE+ESCAPE_HEAD,1
2025_09,2025_H2,8520250911010005,2-3-4,3-2-4,257.8,0.00290328184854238,0,0.0,BANTE+BANTE+ESCAPE_HEAD,2
2025_09,2025_H2,8520250911010005,2-3-4,4-3-2,310.2,0.002412849969549406,0,0.0,BANTE+BANTE+ESCAPE_HEAD,3
2025_09,2025_H2,8520250911010005,2-3-4,2-3-4,536.3,0.0013956107785833036,0,0.0,BANTE+BANTE+ESCAPE_HEAD,4
2025_09,2025_H2,8520250911010005,2-3-4,4-2-3,560.8,0.0013346399082635979,0,0.0,BANTE+BANTE+ESCAPE_HEAD,5
2025_09,2025_H2,8520250911010005,2-3-4,2-4-3,666.6,0.0011228113719685352,0,0.0,BANTE+BANTE+ESCAPE_HEAD,6
2025_09,2025_H2,8520250911020001,1-2-5,5-2-1,52.6,0.014240555386778084,0,0.0,BANTE+BANTE+OTHER_HEAD,1
2025_09,2025_H2,8520250911020001,1-2-5,5-1-2,56.4,0.013281085342988072,0,0.0,BANTE+BANTE+OTHER_HEAD,2
2025_09,2025_H2,8520250911020001,1-2-5,2-1-5,58.4,0.012826253653159711,0,0.0,BANTE+BANTE+OTHER_HEAD,3
2025_09,2025_H2,8520250911020001,1-2-5,2-5-1,64.9,0.011541651977573607,0,0.0,BANTE+BANTE+OTHER_HEAD,4
2025_09,2025_H2,8520250911020001,1-2-5,1-5-2,83.7,0.00894926180817834,0,0.0,BANTE+BANTE+OTHER_HEAD,5
2025_09,2025_H2,8520250911020001,1-2-5,1-2-5,84.5,0.008864535069166003,0,0.0,BANTE+BANTE+OTHER_HEAD,6
2025_09,2025_H2,8520250911020004,1-4-7,1-7-4,11.2,0.06673413760179606,0,0.0,BANTE+OTHER_HEAD+SOLO,1
2025_09,2025_H2,8520250911020004,1-4-7,7-1-4,41.2,0.01814131895971155,0,0.0,BANTE+OTHER_HEAD+SOLO,2
2025_09,2025_H2,8520250911020004,1-4-7,1-4-7,55.7,0.01341871348545989,0,0.0,BANTE+OTHER_HEAD+SOLO,3
2025_09,2025_H2,8520250911020004,1-4-7,7-4-1,238.5,0.003133846294088536,0,0.0,BANTE+OTHER_HEAD+SOLO,4
2025_09,2025_H2,8520250911020004,1-4-7,4-1-7,239.5,0.00312076134087731,0,0.0,BANTE+OTHER_HEAD+SOLO,5
2025_09,2025_H2,8520250911020004,1-4-7,4-7-1,421.9,0.0017715627900927134,0,0.0,BANTE+OTHER_HEAD+SOLO,6
2025_09,2025_H2,8520250911030001,3-4-7,4-3-7,70.2,0.01067251948037813,0,0.0,BANTE+OTHER_HEAD+THIRD_PLUS,1
2025_09,2025_H2,8520250911030001,3-4-7,3-4-7,112.0,0.006689382745737006,0,0.0,BANTE+OTHER_HEAD+THIRD_PLUS,2
2025_09,2025_H2,8520250911030001,3-4-7,4-7-3,360.1,0.0020805633644058446,0,0.0,BANTE+OTHER_HEAD+THIRD_PLUS,3
2025_09,2025_H2,8520250911030001,3-4-7,3-7-4,367.1,0.0020408904045833413,0,0.0,BANTE+OTHER_HEAD+THIRD_PLUS,4
2025_09,2025_H2,8520250911030001,3-4-7,7-3-4,681.4,0.0010995169761117475,0,0.0,BANTE+OTHER_HEAD+THIRD_PLUS,5
2025_09,2025_H2,8520250911030001,3-4-7,7-4-3,686.3,0.0010916667164833816,0,0.0,BANTE+OTHER_HEAD+THIRD_PLUS,6
2025_09,2025_H2,8520250911030002,1-2-4,4-1-2,8.9,0.08399016727337578,0,0.0,BANTE+SOLO+SOLO,1
2025_09,2025_H2,8520250911030002,1-2-4,4-2-1,18.7,0.03997392987877243,0,0.0,BANTE+SOLO+SOLO,2
2025_09,2025_H2,8520250911030002,1-2-4,2-4-1,37.3,0.020040549295792076,0,0.0,BANTE+SOLO+SOLO,3
2025_09,2025_H2,8520250911030002,1-2-4,2-1-4,78.0,0.009583493445295441,0,0.0,BANTE+SOLO+SOLO,4
2025_09,2025_H2,8520250911030002,1-2-4,1-4-2,151.6,0.004930821165785254,0,0.0,BANTE+SOLO+SOLO,5
2025_09,2025_H2,8520250911030002,1-2-4,1-2-4,341.0,0.0021921187352875204,0,0.0,BANTE+SOLO+SOLO,6
2025_09,2025_H2,8520250911030004,1-3-4,1-4-3,16.7,0.044856143664324805,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,1
2025_09,2025_H2,8520250911030004,1-3-4,4-1-3,20.8,0.036014307653568466,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,2
2025_09,2025_H2,8520250911030004,1-3-4,4-3-1,71.8,0.01043311419490563,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,3
2025_09,2025_H2,8520250911030004,1-3-4,1-3-4,74.6,0.01004152277740247,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,4
2025_09,2025_H2,8520250911030004,1-3-4,3-4-1,153.9,0.004867430793984563,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,5
2025_09,2025_H2,8520250911030004,1-3-4,3-1-4,164.8,0.004545495140741652,0,0.0,BANTE+OTHER_HEAD+OTHER_HEAD,6
2025_09,2025_H2,8520250911030011,4-5-7,7-5-4,152.0,0.004930764184941055,0,0.0,BANTE+BANTE+OTHER_HEAD,1
2025_09,2025_H2,8520250911030011,4-5-7,5-7-4,200.4,0.0037399009785980064,0,0.0,BANTE+BANTE+OTHER_HEAD,2
2025_09,2025_H2,8520250911030011,4-5-7,7-4-5,306.7,0.0024436783701044687,0,0.0,BANTE+BANTE+OTHER_HEAD,3
2025_09,2025_H2,8520250911030011,4-5-7,5-4-7,521.2,0.0014379818804893332,0,0.0,BANTE+BANTE+OTHER_HEAD,4
2025_09,2025_H2,8520250911030011,4-5-7,4-7-5,703.7,0.0010650506694771073,0,0.0,BANTE+BANTE+OTHER_HEAD,5
2025_09,2025_H2,8520250911030011,4-5-7,4-5-7,801.3,0.0009353252915400482,0,0.0,BANTE+BANTE+OTHER_HEAD,6
2025_01,2025_H1,8620250107020005,1-2-7,1-7-2,5.1,0.1463966522282774,0,0.0,OTHER_HEAD+SOLO+THIRD_PLUS,1
2025_01,2025_H1,8620250107020005,1-2-7,7-1-2,6.1,0.1223972010433139,0,0.0,OTHER_HEAD+SOLO+THIRD_PLUS,2
2025_01,2025_H1,8620250107020005,1-2-7,7-2-1,20.2,0.03696153100812945,0,0.0,OTHER_HEAD+SOLO+THIRD_PLUS,3
2025_01,2025_H1,8620250107020005,1-2-7,1-2-7,22.8,0.03274661957737784,0,0.0,OTHER_HEAD+SOLO+THIRD_PLUS,4
2025_01,2025_H1,8620250107020005,1-2-7,2-1-7,42.7,0.017485314434759126,0,0.0,OTHER_HEAD+SOLO+THIRD_PLUS,5
2025_01,2025_H1,8620250107020005,1-2-7,2-7-1,43.5,0.01716374543366011,0,0.0,OTHER_HEAD+SOLO+THIRD_PLUS,6
2025_01,2025_H1,8620250107030002,3-4-7,3-4-7,13.9,0.053879537760952174,0,0.0,BANTE+BANTE+OTHER_HEAD,1
2025_01,2025_H1,8620250107030002,3-4-7,4-7-3,18.7,0.04004949598273985,0,0.0,BANTE+BANTE+OTHER_HEAD,2
2025_01,2025_H1,8620250107030002,3-4-7,4-3-7,20.2,0.03707552350877402,0,0.0,BANTE+BANTE+OTHER_HEAD,3
2025_01,2025_H1,8620250107030002,3-4-7,3-7-4,21.8,0.03435438416868051,0,0.0,BANTE+BANTE+OTHER_HEAD,4
2025_01,2025_H1,8620250107030002,3-4-7,7-4-3,25.4,0.02948525885343446,0,0.0,BANTE+BANTE+OTHER_HEAD,5
